Iteration,Payee1_ns,Payer_ns,Payee2_ns
8137,1931330,4369388,2384215
8138,1958421,4603776,2493859
8139,1929607,4460576,2476001
8140,2007927,4435748,2489937
8141,1989658,4475408,2640160
8142,1973173,4389699,2439162
8143,1948043,4477817,2480048
8144,1975834,4423226,2455067
8145,1940312,4416147,2446100
8146,1916931,4900625,2629921
8147,1970777,4475724,2549064
8148,2120803,4934363,2485278
8149,1972180,4446137,2510774
8150,2261667,4380402,2440471
8151,1943878,4401867,2627551
8152,1974196,4513936,2468031
8153,1966509,4431505,2560401
8154,1954948,4849268,2558473
8155,1953889,4482616,2552334
8156,1969932,4624257,2589919
8157,1990510,4332370,2481137
8158,2007521,4474268,2438521
8159,1944308,4416314,2453756
8160,1962983,4430445,2481998
8161,1917811,4371656,2408345
8162,1937301,4362043,2443703
8163,1906564,4369144,2411195
8164,1908486,4414848,2454734
8165,1967769,4431185,2528971
8166,1941709,4417480,2600886
8167,1974945,4323595,2474810
8168,1929238,4428272,2481753
8169,1949249,4404517,2426174
8170,1888847,4395356,2470535
8171,1953989,4392857,2410424
8172,1926079,4411700,2391124
8173,1903192,4380924,2490660
8174,1957594,4430684,2456573
8175,1958687,4410933,2437483
8176,1916426,4422218,2414907
8177,1932376,4377299,2444734
8178,1955046,4425414,2493495
8179,1942039,4449639,2456458
8180,1912549,4353099,2462530
8181,1936152,4408641,2431380
8182,1929592,4417536,2439131
8183,1926962,4388348,2456732
8184,1928434,4398387,2420273
8185,1920455,4378716,2455140
8186,1964320,4417874,2453951
8187,1937337,4409094,2448201
8188,1910834,4546596,2468426
8189,1922164,4355786,2447687
8190,1898583,4411147,2478167
8191,1959981,4405159,2432303
8192,1949566,4339156,2431177
8193,1922741,4364916,2472654
8194,1973975,4401584,2483843
8195,1902588,4459880,2480071
8196,1966274,4461669,2493714
8197,2079313,4426178,2435235
8198,1968199,4426906,2421399
8199,1906332,4430432,2436387
8200,1932606,4376122,2470435
8201,1911354,4492103,2438374
8202,1906844,4325655,2446513
8203,1963526,4429004,2461088
8204,1972952,4442404,2550784
8205,1932641,4422068,2695611
8206,1946350,4472861,2443985
8207,1975827,4595642,2490280
8208,2004632,4449285,2469766
8209,2031554,4468309,2436730
8210,1947822,4439871,2497899
8211,1948830,4430549,2457819
8212,1936590,4441644,2472683
8213,1917531,4461958,2486557
8214,2123602,4526516,2500945
8215,1897533,4313200,2619643
8216,1978638,4468182,2502975
8217,2021149,4649401,2770107
8218,2321451,4938043,2513834
8219,2088129,4386110,2479886
8220,1997345,4455400,2405197
8221,1919310,4368561,2441057
8222,1959343,4521595,2491979
8223,1985334,4408493,2466569
8224,1922199,4435712,2470904
8225,1927813,4464003,2459823
8226,1919684,4381266,2416599
8227,1976741,4334798,2413301
8228,1936961,4389056,2484507
8229,1876369,4435171,2437068
8230,2991015,5385037,2583699
8231,1954133,4408308,2415021
8232,1943947,4733428,2472159
8233,1943233,4402332,2457987
8234,1931182,4691913,2408949
8235,1937791,4438466,2499648
8236,1936408,4350531,2410564
8237,1936418,4448599,2438126
8238,1933544,4694697,2552867
8239,1962910,4559527,2506298
8240,1948434,4474207,2444932
8241,2014184,4352641,2468408
8242,1925650,4420871,2443868
8243,1929507,4382061,2461277
8244,1925088,4336015,2538623
8245,1989267,4543707,2521582
8246,2024344,4390971,2478195
8247,1960529,4450657,2494915
8248,1964525,4429343,2515416
8249,1979293,4433738,2425591
8250,1890103,4349033,2506476
8251,1915659,4623663,2414312
8252,1940189,4376436,2434313
8253,1887983,4379278,2445052
8254,1976933,4384452,2448155
8255,1937832,4380733,2446071
8256,1962191,4372414,2434648
8257,1943599,4436743,2423408
8258,1923492,4382253,2472519
8259,1971341,4404921,2463672
8260,1948884,4395399,2441985
8261,1933154,4411337,2464697
8262,1930642,4377939,2471199
8263,1913706,4431646,2444320
8264,1916987,4351206,2462741
8265,1973873,4576400,2478002
8266,1969642,4708443,2534348
8267,1989851,4508321,2713293
8268,1957069,4595674,2466230
8269,1935017,4320463,2409192
8270,1917176,4425952,2453914
8271,1902782,4463647,2421866
8272,1948202,4383431,2440072
8273,1931530,4381944,2506119
8274,1943266,4344041,2516728
8275,2083036,4435417,2438493
8276,1963697,4446647,2472378
8277,1937589,4355471,2453942
8278,1927205,4444053,2433746
8279,1910433,4341541,2469494
8280,1947393,4379375,2422234
8281,1931413,4379957,2490959
8282,1933476,4358176,2449380
8283,1954780,4351383,2447681
8284,1954685,4410090,2483135
8285,1936435,4380641,2412399
8286,1952861,4376219,2450128
8287,1931844,4376579,2452350
8288,1980392,4372555,2446694
8289,1912802,4348189,2458482
8290,1916232,4402369,2459835
8291,1923557,4430554,2516320
8292,1958005,4370973,2418460
8293,1924921,4348734,2459599
8294,1911250,4429650,2467226
8295,1930917,4358772,2430597
8296,1900454,4409273,2467194
8297,1901949,4370301,2423160
8298,1983144,4341579,2611987
8299,2004021,4463987,2472685
8300,1984629,4602779,2414796
8301,1957365,4403201,2442868
8302,1986312,4386079,2421212
8303,1901075,4388447,2491471
8304,1894040,4392526,2410293
8305,1944652,4333006,2487889
8306,1944012,4371317,2478238
8307,1931314,4481918,2470327
8308,1939403,4431274,2506698
8309,1948028,4446459,2473523
8310,1945382,4388099,2425784
8311,1962397,4410480,2455723
8312,1903310,4413422,2505852
8313,1970303,4404188,2402451
8314,1952871,4531786,2461699
8315,1924873,4382110,2419459
8316,1907004,4368944,2444244
8317,1929034,4403598,2480938
8318,1896020,4407761,2508298
8319,1911996,4369834,2432947
8320,1928340,4360541,2478116
8321,1962486,4404428,2431924
8322,1941859,4407788,2449424
8323,1952074,4482466,2405913
8324,1956931,4379584,2491291
8325,1896574,4389102,2458004
8326,1931212,4414218,2463953
8327,1949804,4409130,2616574
8328,1940152,4429162,2461551
8329,1905766,4401020,2451571
8330,1893885,4377802,2437968
8331,1953903,4431832,2457494
8332,1990333,4397096,2402566
8333,1928153,4518406,2480480
8334,1961962,4483003,2480766
8335,2003025,4419073,2471692
8336,1931744,4379289,2460521
8337,1944002,4423133,2408997
8338,1930953,4426838,2458007
8339,1919532,4362779,2445314
8340,1928886,4438948,2405762
8341,1926392,4436185,2457962
8342,1929997,4403278,2449287
8343,1923853,4456008,2377634
8344,1954601,4380382,2420308
8345,1927162,4386458,2483865
8346,1895397,4354215,2449303
8347,1999731,4372130,2420456
8348,1964346,4393908,2475737
8349,2062469,4325127,2429246
8350,1985343,4488936,2437926
8351,1964570,4365541,2465916
8352,1904922,4450171,2472362
8353,1993129,4441430,2554640
8354,1897575,4375438,2462698
8355,2048084,4735688,2486926
8356,1960687,4407139,2504049
8357,1990102,4422033,2477158
8358,1928020,4462723,2438918
8359,1940325,4434969,2447666
8360,1951491,4614418,2477077
8361,1950017,4365483,2450832
8362,1934097,4366646,2454035
8363,1920578,4399996,2624002
8364,1947370,4401727,2455942
8365,1889333,4416555,2458800
8366,1936448,4406507,2436488
8367,2067291,4433790,2462078
8368,1902084,4409601,2447367
8369,1931467,4413939,2497248
8370,1921893,4389555,2450194
8371,1935327,4337130,2429626
8372,1895325,4374214,2423476
8373,1942121,4369259,2433419
8374,1936289,4393340,2414756
8375,1960722,4419455,2569697
8376,1963566,4478423,2561869
8377,1965705,4568536,2424820
8378,1905155,4393627,2457166
8379,1919940,4425310,2427416
8380,1929328,4317066,2465011
8381,1991017,4339754,2478722
8382,1936767,4458859,2490332
8383,1959059,4469559,2639992
8384,1956276,4665434,2541014
8385,1974868,4387993,2625461
8386,2015343,4419363,2454008
8387,1938570,4431513,2448465
8388,1929375,4370848,2423757
8389,2033880,4500500,2501030
8390,1948058,4439952,2772883
8391,1966232,4441082,2457524
8392,1985889,4675025,2523397
8393,1949671,4342222,2445088
8394,2085755,4410666,2393145
8395,1928255,4377729,2508950
8396,1887939,4387625,2431446
8397,1955955,4403501,2497862
8398,1945588,4403157,2422917
8399,1929683,4365438,2427370
8400,1888769,4317786,2446278
8401,2196836,4425297,2425515
8402,1952094,4399077,2521966
8403,1884903,4403033,2449811
8404,1957373,4386742,2440740
8405,1898520,4364754,2470223
8406,1941669,4472334,2489121
8407,1915113,4420207,2570646
8408,1964044,4414996,2455566
8409,1956016,4675885,2511042
8410,1968146,4498084,2420675
8411,1962462,4542301,2468155
8412,1998427,4411959,2490578
8413,1929528,4390013,2438539
8414,1924619,4495939,2440947
8415,1953059,4430652,2506018
8416,1965428,4460650,2457493
8417,1946017,4437952,2403271
8418,2009623,4437930,2471670
8419,1984324,4387638,2440387
8420,1910785,4403463,2457152
8421,1964363,4395759,2513781
8422,1928469,4386218,2433485
8423,1929131,4390030,2449597
8424,1964948,4451124,2430893
8425,1977446,4400216,2422774
8426,1882596,4390332,2511958
8427,1974103,4497399,2459824
8428,1993955,4463412,2425481
8429,1944251,4458299,2535738
8430,1969261,4412491,2431516
8431,1933165,4447029,2473193
8432,1928526,4402679,2476480
8433,1924947,4362995,2445764
8434,1976253,4398641,2427324
8435,1928324,4351756,2454312
8436,1928962,4340819,2464785
8437,1939718,4379548,2425200
8438,1929608,4387586,2442413
8439,1910418,4413234,2450520
8440,1933678,4371612,2439332
8441,1937674,4367478,2446557
8442,1928034,4408443,2487381
8443,1884202,4355262,2406694
8444,1971921,4367905,2474004
8445,1956506,4407974,2445965
8446,2000804,4403710,2442261
8447,1958192,4606517,2452506
8448,1975822,4441937,2478060
8449,1940402,4376488,2556659
8450,1906319,4376185,2470314
8451,1943294,4503237,2457148
8452,1983049,4433188,2469445
8453,2022659,4490470,2420530
8454,1944570,4452816,2574170
8455,1954945,4526759,2479693
8456,1938569,4409731,2431387
8457,1955138,4747311,2498736
8458,1922165,4450051,2477179
8459,1935848,4467417,2453680
8460,1926142,4443059,2491220
8461,1914919,4362128,2431827
8462,1929805,4538824,2439901
8463,1911922,4394088,2439797
8464,2116479,4540222,2459511
8465,2001586,4425772,2517317
8466,2240243,4433964,2475647
8467,1995366,4527166,2423157
8468,1944494,4473550,2552447
8469,1988749,4457339,2468874
8470,1951246,4456942,2655237
8471,1999585,4499528,2542750
8472,2022776,4517163,2442562
8473,1930265,4401819,2427917
8474,1960308,4448939,2473241
8475,1927597,4368659,2525319
8476,1982858,4410089,2436000
8477,1925919,4301635,2459048
8478,1980646,4373780,2428773
8479,1914574,4353312,2443125
8480,1957826,4420249,2397788
8481,1940769,4481873,2451810
8482,1908584,4343228,2477460
8483,1934530,4526191,2449632
8484,1935619,4700420,2431489
8485,2285250,4507232,2485836
8486,1993661,4419266,2653010
8487,1972888,4653709,2447169
8488,1941865,4404885,2485669
8489,2117958,5021092,2464078
8490,1997375,4422875,2507807
8491,1991747,4432518,2821148
8492,1917643,4536488,2575934
8493,2056575,4570399,2490250
8494,1928425,4394553,2402803
8495,2041598,4571665,2522793
8496,1976741,4449785,2464504
8497,2018188,4805263,2505533
8498,1995385,4361934,2480872
8499,2188819,4585174,2456964
8500,2008168,4452385,2455641
8501,2055103,4638446,2452215
8502,1982577,4424232,2479617
8503,2081645,4868272,2597274
8504,1956756,4461388,2558840
8505,2174445,4586311,2599413
8506,1950666,4446318,2473067
8507,1948611,4853710,2529170
8508,1936712,4621133,2442809
8509,1971881,4378873,2475233
8510,1949060,4398800,2460115
8511,2155342,4481316,2501161
8512,2025322,4543444,2491015
8513,1947677,4465535,2458529
8514,2024699,4399656,2468545
8515,1903650,4429433,2445389
8516,2028831,4478608,2488952
8517,1912375,4441135,2438399
8518,1924851,4361755,2478487
8519,1898974,4384307,2419779
8520,1943849,4352361,2544627
8521,1941199,4489231,2473675
8522,1990713,4426796,2584154
8523,1998901,4498062,2488731
8524,1987814,4472139,2443607
8525,1925508,4654006,2483790
8526,1989162,4360309,2413518
8527,1917446,4359029,2571848
8528,2002085,4455610,2455592
8529,1942154,4393539,2407025
8530,1953571,4395718,2451792
8531,1967354,4378527,2462459
8532,1937574,4409796,2396172
8533,1934301,4348732,2506236
8534,1980381,4331523,2407025
8535,2014216,4454224,2510598
8536,1964752,4384079,2407939
8537,1929449,4382839,2418700
8538,1982807,4452971,2446242
8539,1936959,4389489,2526243
8540,1998730,4561846,2509247
8541,1985216,4601405,2429244
8542,1940250,4429868,2435109
8543,2057109,4345636,2540980
8544,1943485,4428370,2559809
8545,1920307,4311964,2450795
8546,1919141,4366936,2451030
8547,1911586,4355420,2461912
8548,1969663,4368900,2462787
8549,1900847,4396363,2440020
8550,1957979,4363736,2406556
8551,1901722,4414862,2454030
8552,1941169,4329325,2429505
8553,1948202,4396151,2456051
8554,1944205,4338626,2438237
8555,1947840,4345317,2409563
8556,1970028,4378695,2397402
8557,1944800,4401111,2475675
8558,1962623,4358427,2455680
8559,1966751,4399699,2435210
8560,1939877,4412530,2471163
8561,1935724,4397504,2423503
8562,1935108,4326244,2416551
8563,1948452,4394460,2404945
8564,1924559,4422337,2424263
8565,1994927,4480896,2445350
8566,1942348,4413380,2410305
8567,1910740,4375018,2452079
8568,1908256,4394233,2417346
8569,1934401,4345760,2477443
8570,1952874,4399206,2447502
8571,1973963,4380015,2447654
8572,1906634,4580676,2417708
8573,2012312,4411297,2438552
8574,1896627,4408427,2408909
8575,1886902,4437623,2492201
8576,1991621,4415379,2421582
8577,1932416,4609785,2491660
8578,1949978,4465887,2545762
8579,2097522,4407092,2463505
8580,1935657,4329120,2601776
8581,1930687,4436309,2413821
8582,1936895,4502835,2533805
8583,1967952,4462351,2463556
8584,1986778,4422277,2456618
8585,1894439,4345211,2510510
8586,1940768,4388542,2434192
8587,1897160,4401616,2519655
8588,1973249,4450472,2530099
8589,1951255,4582975,2487234
8590,1930712,4398209,2479305
8591,2144655,4416974,2400653
8592,1914756,4391854,2448141
8593,1975975,4521871,2472112
8594,1922245,4435837,2429640
8595,1919256,4444505,2445166
8596,1927275,4373201,2463269
8597,1956476,4421677,2575009
8598,1949857,4330623,2412345
8599,1926645,4612882,2404507
8600,1915777,4406059,2420456
8601,1919898,4371795,2466787
8602,1919702,4462918,2934047
8603,1972646,4675225,2646684
8604,1983656,4555212,2856363
8605,2148899,4459816,2454413
8606,1943752,4400550,2450188
8607,2023084,4402646,2423979
8608,1977542,4418041,2388119
8609,1951215,4575871,2518587
8610,1898888,4448617,2416445
8611,1973195,4338242,2453207
8612,1925982,4353801,2411533
8613,1925355,4439836,2479922
8614,1960299,4341982,2454166
8615,1934359,4417136,2433355
8616,1991579,4430272,2422271
8617,1883798,4425034,2495857
8618,1944232,4382207,2439146
8619,1938804,4360339,2461177
8620,1894601,4440608,2504383
8621,1942463,4413694,2444772
8622,1928775,4394825,2419193
8623,1927311,4405612,2467275
8624,1901554,4385775,2441368
8625,1910960,4474075,2461921
8626,1884931,4414154,2467940
8627,1934506,4347885,2443952
8628,2054995,4515054,2479298
8629,1966685,4489645,2447814
8630,1921315,4343971,2431735
8631,1902034,4492057,2440843
8632,1974131,4382343,2456312
8633,1950434,4641808,2450595
8634,1980011,4339674,2421855
8635,2041921,4398161,2427513
8636,2004201,4413910,2744828
8637,2212526,4699450,2480072
8638,2042823,4541633,2502143
8639,2696827,4540502,2413528
8640,1936541,4353487,2411863
8641,1937468,4371139,2423293
8642,1931021,4496823,2429348
8643,1901729,4451729,2461191
8644,1924474,4417219,2434502
8645,2118339,4445476,2481544
8646,1946950,4341847,2702129
8647,1977233,4413997,2404644
8648,1935503,4415085,2475019
8649,1925929,4361521,2432296
8650,1943068,4405326,2401100
8651,1968334,4409792,2440470
8652,1964355,4492537,2423465
8653,1912006,4554076,2443353
8654,1913005,4395117,2465626
8655,1932040,4553715,2401372
8656,1946096,4378361,2721700
8657,1975619,4379027,2491346
8658,1933326,4493244,2475176
8659,1940974,4378590,2523758
8660,1947318,4450231,2515137
8661,1945422,4455308,2517595
8662,1944519,4400643,2419504
8663,1904910,4589953,2490525
8664,1956564,4399700,2460120
8665,1927183,4749790,2414034
8666,1915954,4396106,2539815
8667,1991150,4467370,2420424
8668,1978201,4402927,2420194
8669,1954973,4390723,2397513
8670,1983268,4405650,2615791
8671,1995240,4490797,2460559
8672,1965060,4364943,2424253
8673,1925112,4597042,2461042
8674,1956681,4423804,2502612
8675,2007978,4463933,2852037
8676,2264810,4358336,3418224
8677,2092349,4562364,2629891
8678,1946919,4527976,2473739
8679,1922079,4411618,2424504
8680,2115869,4430124,2386213
8681,1993799,4438320,2624281
8682,1897371,4421809,2399438
8683,1938267,4591852,2484601
8684,1980793,4504693,2539142
8685,2083415,4387564,2444532
8686,1911338,4463120,2415829
8687,1918225,4395246,2464019
8688,1920171,4406874,2511943
8689,2066274,4489456,2455525
8690,1970385,4459045,2461652
8691,1926935,4394677,2517754
8692,1917911,4429033,2450520
8693,1948959,4462676,2434045
8694,1965204,4375930,2478023
8695,1951010,4441024,2447523
8696,1927578,4419927,2442493
8697,1953500,4403866,2443791
8698,1912837,4381585,2382161
8699,1924732,4363772,2464035
8700,1953064,4406905,2460732
8701,1989751,4452394,2367573
8702,1895879,4453067,2468415
8703,1933746,4350566,2451813
8704,1943739,4410653,2436731
8705,1913929,4392240,2506918
8706,1930387,4434211,2413841
8707,1934655,4402808,2389302
8708,1937396,4407592,2545433
8709,1941793,4326590,2424283
8710,1900453,4413513,2371951
8711,1962048,4407350,2482722
8712,1903407,4344140,2483400
8713,1913129,4335518,2604833
8714,1958782,4342051,2461259
8715,1941034,4337646,2435013
8716,1917076,4377185,2491571
8717,1961964,4629675,2453436
8718,1967626,4542373,2631799
8719,2007500,4535483,2553128
8720,1982673,4677875,2468538
8721,2049213,4376716,2427339
8722,1950540,4396547,2496249
8723,1957451,4451542,2457360
8724,1951512,4413638,2453192
8725,1927808,4716544,2511609
8726,1930602,4450626,2513831
8727,1952684,4627564,2480130
8728,1969618,4370366,2755156
8729,1948593,4427806,2499194
8730,1950834,4571501,2449335
8731,1901932,4393605,2411969
8732,1988898,4386445,2431586
8733,1962957,4479191,2445570
8734,1928003,4396147,2477074
8735,1949213,4406475,2440643
8736,1903857,4438439,2510502
8737,1926670,4527056,2459370
8738,1937813,4514714,2867972
8739,1969228,4432766,2446824
8740,1915100,4682767,2439635
8741,2017122,4393355,2411735
8742,1971329,4505962,2424927
8743,1931081,4455048,2454497
8744,1924621,4398062,2421358
8745,1916986,4488351,2467326
8746,1947052,4446704,2465637
8747,1960060,4532413,2489051
8748,1940891,4417460,2440051
8749,1953204,4398543,2453882
8750,1921290,4403597,2516522
8751,1946330,4389674,2433552
8752,1933003,4711387,2433379
8753,1927347,4412919,2487832
8754,1887695,4412445,2401683
8755,1951709,4664829,2462529
8756,1968842,4446051,2443178
8757,1872507,4472951,2512606
8758,1919373,4520985,2479437
8759,2151776,4427776,2450024
8760,1955718,4552576,2552318
8761,1996437,4337623,2427465
8762,1884129,4580214,2449875
8763,1910303,4406649,2458004
8764,1897556,4391477,2408092
8765,1918794,4434105,2478097
8766,1921655,4397449,2388358
8767,1945636,4470245,2451985
8768,1910653,4366105,2445547
8769,2074046,4638567,2422715
8770,1936912,4437656,2430546
8771,1930569,4372024,2439273
8772,1932636,4495990,2492851
8773,1963632,4325562,2434079
8774,1961052,4369867,2489391
8775,1897070,4416365,2561372
8776,1958033,4322608,2463697
8777,1935094,4623664,2425364
8778,1949724,4425381,2459938
8779,1960760,4387972,2428406
8780,1888175,4392235,2420500
8781,1903968,4377684,2411060
8782,1955405,4427939,2421721
8783,1936002,4397460,2472093
8784,1942040,4364871,2450047
8785,1919847,4452177,2412697
8786,1925257,4376984,2469368
8787,1943383,4484489,2748002
8788,2032386,4518005,2486000
8789,1960921,4550033,2422781
8790,1904860,4439021,2442501
8791,1895917,4454712,2490802
8792,1916459,4342872,2433507
8793,1984454,4425551,2461221
8794,1899811,4448886,2621067
8795,2126516,4417156,2478610
8796,1992086,4606533,2512920
8797,1918313,4518277,2461174
8798,2002599,4469245,2480974
8799,1911971,4510141,2428262
8800,1911890,4419517,2502670
8801,1924555,4412007,2466523
8802,1936585,4352678,2422440
8803,1916641,4457063,2694910
8804,2681762,4493059,2493976
8805,1957067,4346208,2440072
8806,1941882,4564795,2469923
8807,1948220,4500972,2578339
8808,1939630,4391628,2419491
8809,2004021,4548888,2515332
8810,1948294,4397037,2440003
8811,2000434,4493335,2495810
8812,1974367,4443820,2464795
8813,1934928,4378527,2444790
8814,1947424,4398189,2672181
8815,1943037,4433121,2470120
8816,1938074,4602801,2516679
8817,1940276,4514230,2440983
8818,2028376,4556938,2452040
8819,1921813,4419288,2523432
8820,1951036,4390441,2500922
8821,1933694,4437083,2448390
8822,1899048,4375733,2431765
8823,2008770,4473221,2437897
8824,1984656,4437313,2741618
8825,1989300,4473407,2416543
8826,1956517,4401515,2453612
8827,1953906,4382161,2500410
8828,1900344,4493824,2501149
8829,1896167,4395675,2506527
8830,1956432,4357120,2481825
8831,1921301,4467912,2443371
8832,1958771,4397880,2463207
8833,1954496,4585943,2465861
8834,1942125,4375828,2406625
8835,2060059,4450174,2421352
8836,1878015,4430991,2777569
8837,1986968,4391987,2458523
8838,1937755,4312726,2455009
8839,1908041,4411453,2489551
8840,1937353,4471341,2624137
8841,2079231,4680833,2444667
8842,1967092,4930136,2855208
8843,1970948,4483014,2476469
8844,1990491,4454949,2509682
8845,2086184,4376702,2446347
8846,1945056,4417532,2501157
8847,1896440,4373411,2456971
8848,1912013,4944105,2684294
8849,1975487,4488700,2546504
8850,2299347,4843092,2558108
8851,2003303,4520080,2537736
8852,1968964,4572504,2528890
8853,1974669,4380690,2454089
8854,1947198,4414549,2465446
8855,2027584,4407268,2429099
8856,1940464,4725301,2872550
8857,1988035,4390633,2453052
8858,1924385,4502875,2805796
8859,2143492,4565716,2547285
8860,1969780,4489024,2485269
8861,1935711,4360166,2448283
8862,1934290,4760776,2670596
8863,1945197,4500801,2467793
8864,1975344,4573678,2856379
8865,2033277,4519981,2460262
8866,2132504,4798907,2553386
8867,1955755,4447026,2406419
8868,2272511,4661618,2498114
8869,1926861,4433827,2670396
8870,1988826,4391551,2441134
8871,1944049,4536277,2432149
8872,2012117,4393347,2425555
8873,2076801,4418096,2411409
8874,1936267,4589845,2734978
8875,1986484,4439136,2443196
8876,1950487,4635894,2507630
8877,1990958,4513002,2496910
8878,2015526,4534985,2436713
8879,1927931,4444009,2459783
8880,1935530,4467451,2465235
8881,1946050,4444532,2446723
8882,1944758,4484598,2473366
8883,2052282,4440011,2502197
8884,1942276,4421829,2698559
8885,1930707,4456194,2455239
8886,1956326,4707822,2422854
8887,1983647,4391954,2471399
8888,1967062,4459354,2405786
8889,1915260,4357859,2519227
8890,1961554,4411348,2497427
8891,1972931,4639784,2481892
8892,1949555,4412172,2438750
8893,1989690,4530601,2402726
8894,1910576,4428764,2421241
8895,1979636,4412891,2432049
8896,1940614,4403658,2483069
8897,1952041,4404063,2542018
8898,1899333,4454501,2429398
8899,1935221,4401140,2434489
8900,1959998,4361048,2520087
8901,2004353,4394341,2550501
8902,1960634,4380152,2476543
8903,1885925,4397907,2557843
8904,1898836,4525909,2460179
8905,1970587,4664078,2461312
8906,1925389,4436007,2532887
8907,1910545,4423100,2564984
8908,1956878,4384756,2457327
8909,1869711,4388167,2379689
8910,2017909,4372151,2446554
8911,2001880,4439092,2461614
8912,1952443,4412729,2440195
8913,1927434,4402385,2425089
8914,1997112,4545582,2454665
8915,1974646,4414171,2529085
8916,1903962,4381771,2480099
8917,1908839,4348084,2406409
8918,1980925,4393520,2425596
8919,1922845,4380916,2436004
8920,1928004,4595819,2381280
8921,1987632,4459872,2477146
8922,1951966,4446600,2424914
8923,2013813,4564599,2457629
8924,1947744,4352167,2427929
8925,1947688,4400432,2456377
8926,1971644,4429104,2447468
8927,1946318,4418316,2430533
8928,1919433,4432148,2407975
8929,1970321,4437333,2455234
8930,1906845,6057878,2661558
8931,1933674,4419503,2616802
8932,1949025,4388000,2396150
8933,1925107,4478714,2431757
8934,1888732,4420722,2475539
8935,1932643,4625251,2457159
8936,1934466,4343975,2473382
8937,1946921,4342335,2471630
8938,1933824,4399962,2432660
8939,1945982,4355859,2458591
8940,1956237,4633529,2434307
8941,1904019,4397838,2397823
8942,2079590,4441402,2440832
8943,1965657,4435814,2608935
8944,1944773,4446583,2481360
8945,1957908,4527079,2444996
8946,1942999,4382056,2468841
8947,1924985,4351403,2434636
8948,1923269,4341299,2762472
8949,1909540,4399638,2485663
8950,1897565,4504061,2441419
8951,1968918,4402063,2419780
8952,1910757,4426532,2447759
8953,1971215,4372921,2428877
8954,1933147,4342808,2453979
8955,1946671,4371343,2456729
8956,1917337,4407520,2457545
8957,2036076,4376381,2421720
8958,1912876,4365273,2763835
8959,1979472,4434698,2454107
8960,1922369,4433276,2437230
8961,1883204,4321917,2430231
8962,1953645,4441438,2559431
8963,1928900,4393904,2442729
8964,1939614,4386673,2410114
8965,1950648,4392677,2455729
8966,1945568,4371071,2418607
8967,1917616,4418126,2413113
8968,1959225,4453947,2431954
8969,1903155,4459437,2443012
8970,1907868,4417369,2403443
8971,1917934,4391677,2445215
8972,1927751,4406185,2511750
8973,1952889,4388989,2437361
8974,1897116,4384764,2452632
8975,1891151,4434933,2416202
8976,1922043,4357734,2409716
8977,1933937,4449267,2415889
8978,1928663,4358681,2408763
8979,2083269,4482218,2488754
8980,1936163,4329273,2411561
8981,1928109,4393808,2466603
8982,1925738,4438393,2479487
8983,1908021,4606887,2449385
8984,1981296,4485323,2471933
8985,1976408,4372468,2526008
8986,1981009,4416376,2548542
8987,1948715,4663963,2477512
8988,1966694,4322594,2453697
8989,1977824,4615908,2407856
8990,1909388,4376388,2403972
8991,1959780,4412458,2404030
8992,1975347,4426614,2415805
8993,1937761,4389456,2458866
8994,1930836,4392638,2413639
8995,1907821,4434203,2458017
8996,2081783,4438715,2427885
8997,1961515,4456503,2635357
8998,1978065,4490321,2483830
8999,1937799,4538335,2509094
9000,1902680,4376671,2457146
9001,1932292,4340652,2395050
9002,1967797,4363860,2534141
9003,1955487,4396640,2427726
9004,1949716,4317984,2482051
9005,1959493,4408891,2475900
9006,1900565,4580631,2440943
9007,1937441,4367686,2431746
9008,2037198,4585151,2479208
9009,1933192,4446782,2474877
9010,1931610,4450291,2455343
9011,1913982,4389893,2526845
9012,1912187,4422477,2480879
9013,1996496,4452890,2510238
9014,1945509,4423456,2475594
9015,2008787,4354167,2601389
9016,1960985,4525577,2479502
9017,1929318,4374096,2407807
9018,1979266,4688322,2426837
9019,1898227,4408285,2657215
9020,1948307,4473308,2508275
9021,1895630,4445090,2433670
9022,1948961,4402267,2400858
9023,1919133,4314232,2391999
9024,1982267,4371167,2433056
9025,1925456,4382024,2452478
9026,1932963,4418815,2510953
9027,2037312,4475648,2458953
9028,1971453,4450880,2443322
9029,1937231,4440557,2762245
9030,2095480,4504750,2471811
9031,2002266,4590406,2438596
9032,1950309,4394543,2438150
9033,1933289,4553657,2422154
9034,1921424,4438153,2433192
9035,2010391,4385533,2418069
9036,1991214,4391852,2476892
9037,1953716,4369108,2462839
9038,1931279,4633636,2463048
9039,1957334,4530210,2462411
9040,2092559,4395394,2437630
9041,1938675,4350245,2460789
9042,1913645,4365908,2451995
9043,1929471,4398407,2484628
9044,1988973,4445205,2459977
9045,1961142,4407990,2466546
9046,1930584,4403326,2649023
9047,1983475,4557553,2494113
9048,1957617,4642140,2490686
9049,1931444,4417538,2422456
9050,2195160,4526760,2529282
9051,1985104,4423775,2589763
9052,1934881,4421208,2428034
9053,1911017,4364590,2415769
9054,2007969,4371455,2459247
9055,1888189,4387913,2494327
9056,1948585,4474620,2476149
9057,1981737,4409925,2447242
9058,1910421,4368401,2407898
9059,1974508,4348685,2424767
9060,1919675,4466117,2430529
9061,1924287,4385930,2460616
9062,1942255,4400551,2434647
9063,1912490,4435925,2465572
9064,1908824,4455196,2442112
9065,1929200,4355129,2439189
9066,1914639,4348392,2382899
9067,1967942,4401597,2456292
