Iteration,Payee1_ns,Bank1_ns,Payee2_ns,Bank2_ns,Payee3_ns,Bank3_ns
3545,2573184,6251583,643754,647605,873593,4937014
3546,2540582,6194019,754544,666919,719562,4722769
3547,2548148,6525793,617352,629004,725634,5087834
3548,2479818,6675439,612468,633655,710954,4756953
3549,2510295,6357644,668402,619797,722620,4585752
3550,2518456,6378882,606497,632216,737840,4839642
3551,2791445,6751993,648724,640511,716959,4607581
3552,2528485,6363469,628217,636633,720649,4770758
3553,2590847,6382224,620401,633900,716855,4716248
3554,2666912,6354941,621401,644780,706279,5049568
3555,2737522,6287975,631201,646479,714882,4915024
3556,2738025,6197992,651169,643710,807251,4811501
3557,2730982,6229478,621378,635230,725444,4978786
3558,2612547,6283339,611339,631000,704996,4718075
3559,2615497,6238588,615900,647272,736993,6081476
3560,2536050,6332413,617799,632150,728724,4815736
3561,2809657,6272766,613319,652299,722967,5507145
3562,2539585,6240376,616757,629178,846903,6386208
3563,2564611,6235613,654454,702138,722101,4799456
3564,2555701,6442250,734584,689323,821424,4571657
3565,2521636,6448566,820362,663294,714036,6113381
3566,2526926,6384479,644376,636784,726886,4601990
3567,2568878,6310274,648211,631299,722862,4707528
3568,2703373,6215326,649952,655442,726136,4679173
3569,2699030,6305975,626152,629795,741197,6594190
3570,2499926,6438520,627157,637453,703642,5283587
3571,2568024,6536123,632771,721800,721267,4736106
3572,2730670,6260274,621270,650612,733114,4953536
3573,2824808,6502156,608547,621132,751763,4756410
3574,2530302,6544572,744001,633595,711902,4986813
3575,2553643,6419670,636031,638208,711764,4970737
3576,2544141,6303163,640903,642084,728001,5072584
3577,2802434,6231804,614752,626703,714015,5225825
3578,2959876,6167266,605450,622740,701852,5553985
3579,2646709,6234966,614497,641407,720579,5286751
3580,2663929,6168725,648071,642562,719684,5242073
3581,2559623,6305124,615660,631128,733565,5407616
3582,2636350,6482147,764729,762397,854057,5060025
3583,2564205,6427908,803362,659056,721531,4894221
3584,2816029,6337011,626822,649737,723381,5171279
3585,2587563,6344858,666729,649273,738485,4892885
3586,2601695,6283191,658492,629913,712726,5217709
3587,2630628,6577616,684019,667206,743242,4792648
3588,2624146,6884501,647000,638324,726361,5130420
3589,2617268,6381195,613719,663600,728414,4998660
3590,2543188,6282301,637704,665055,744769,4835138
3591,2680923,6447063,612292,621552,753586,5104438
3592,2631160,6339517,644042,632720,722353,4920516
3593,2616323,6314603,611839,638305,714036,4907675
3594,2736030,6249175,638004,638514,724288,5037825
3595,2909385,6252281,625269,636052,748808,5021991
3596,2612114,6170719,622150,632692,719158,5047478
3597,2666532,6249689,633729,623725,737426,4895068
3598,2580099,6388157,626586,636961,725451,4865606
3599,2594881,6236497,624833,639828,709263,5892749
3600,2602863,6178289,605605,626426,767724,5495361
3601,2657054,6178381,598922,642718,825593,5342407
3602,2550888,6210374,619801,739552,762119,5300392
3603,2590697,6185308,614279,635473,735233,5645130
3604,2520998,6252624,710715,644039,733173,5115851
3605,2565906,6402035,643936,646539,733146,4807470
3606,2556825,6415763,641556,647988,735359,4904925
3607,2540522,6736323,651937,647887,726040,4940264
3608,2564433,6197782,622194,640060,727565,4803248
3609,2534936,6347211,626608,646428,706984,4971745
3610,2600024,6239419,651370,651949,713237,4777014
3611,2644059,6365038,619509,625354,703887,4889726
3612,2608172,6501219,627152,632695,724219,4863565
3613,2532035,6652048,615507,630439,703915,4944955
3614,2553798,6619484,621426,714040,709853,4858458
3615,2568985,6226735,618227,667015,730883,4591268
3616,2552177,6427638,629711,640788,714696,4698196
3617,2569640,6239969,641348,633890,709143,4572690
3618,2585997,6441192,627289,639023,710883,4741681
3619,2551557,8355359,618616,624934,715566,4757091
3620,2908443,6222678,629855,642696,734512,4701767
3621,2521293,6240152,620827,632537,720034,4877416
3622,2532741,6201840,649729,633570,727122,4762502
3623,2625161,6237617,617498,651638,746866,5077088
3624,2620210,6250563,609119,680343,727726,4819861
3625,2655545,6120003,753225,647652,716769,4912992
3626,2545790,6156346,621024,655141,721805,5419536
3627,3458973,6300654,642756,633775,712002,5038385
3628,2558430,6294468,620412,649521,740543,4914349
3629,2697713,6201676,618931,632614,720441,4809811
3630,2668465,6222956,714012,734801,859741,4893010
3631,2506753,6239172,643740,663629,727326,4765642
3632,2505385,6277484,671730,688332,739830,6738993
3633,2531075,6107001,643806,714332,728154,5730797
3634,2546190,6592033,667004,635316,715776,4712750
3635,2537037,6175416,619104,663403,748254,4656581
3636,2618207,6651917,696861,635828,721936,4789118
3637,2584995,6523045,611108,635471,705855,4594516
3638,2592367,6284647,623894,630557,705647,5018740
3639,2580960,6214672,610035,626312,720846,4847200
3640,2748158,6466302,628354,654185,723944,4729722
3641,2520700,6256566,627561,644744,721159,4858275
3642,2554412,6201111,615211,662283,717653,4574713
3643,2511372,6216487,637470,650711,708916,4611503
3644,2549919,6400032,652657,623540,711445,4655953
3645,2570852,6322619,616390,654729,734190,4715821
3646,2595625,6667795,626870,645116,714718,4661446
3647,2775736,6270806,612421,634714,714908,4598829
3648,2803655,6288084,615235,640126,718409,4820484
3649,2558880,6294991,611192,653764,749905,4802020
3650,2712569,6251894,623044,643015,722476,4928150
3651,2568869,6247192,649205,635511,789051,4858982
3652,2567806,6146569,611524,767799,730600,4931638
3653,2564301,6320944,624080,646699,715642,5223627
3654,2572954,6271516,629255,663632,722658,5051889
3655,2620079,6353659,637783,655543,729788,5692008
3656,2570597,6231159,624334,629494,713952,5344691
3657,2662024,6243185,626701,642798,760313,5179697
3658,2636621,6346921,640252,672766,746740,5091272
3659,2577590,6168188,615595,641789,740697,5135901
3660,2508052,6324670,628851,665870,717706,4926475
3661,2557501,6267299,614482,628694,763878,5192594
3662,2601935,6239820,639010,630524,1207194,13064898
3663,4250876,6607827,633289,723195,867964,5340148
3664,2525328,6484910,649822,658889,718467,5829240
3665,2519563,6085648,614176,642882,712005,4946751
3666,2510873,6268183,612737,638009,724205,5006070
3667,3431755,6155136,622439,642620,736918,5038962
3668,2825589,6232901,633594,628985,709577,6066802
3669,2582469,6163540,618738,625497,723817,4962528
3670,2593665,6496652,620370,623891,715639,5164535
3671,2538742,6264766,640097,644376,739904,4755637
3672,2559514,6388080,899445,682705,718295,4818979
3673,2526122,6359086,616391,639176,722772,4661166
3674,2545287,6429795,630255,654206,720257,4602362
3675,2524896,6626764,638953,637144,729403,4764178
3676,2512907,6440313,622802,636326,721025,4754598
3677,2616741,6634789,613768,647457,716408,4726271
3678,2533562,6516605,626592,639262,716102,4653547
3679,2511921,6419010,650982,642940,713609,4664018
3680,2524566,6274800,610746,647948,725134,4880612
3681,2498737,6151511,615793,691207,711390,4639997
3682,2860493,6250060,615670,627904,701412,4601869
3683,2598759,6411525,608788,614281,717911,4669292
3684,2855924,6338460,632566,635121,720923,5212450
3685,2648816,6261348,608376,632170,699667,5028361
3686,2515163,6263687,624570,657022,719439,7912918
3687,2571300,6170379,612727,629183,824857,5795581
3688,2536404,6243543,621867,635937,723944,5063658
3689,2555511,6399096,615175,635426,723457,6395242
3690,2666947,6244100,642038,656920,745781,4781511
3691,2576711,6342037,628553,630590,723759,4582252
3692,2555868,6352546,625930,642011,714666,4662004
3693,2488081,6357245,617292,644359,706520,7941743
3694,2575214,6229289,606709,631527,734723,5551004
3695,2580978,6642892,684324,650736,730432,5009796
3696,2663468,6401373,631442,630996,739113,4818896
3697,2533813,6274316,617280,636417,709570,4642723
3698,2555339,6225030,620527,643590,719871,4654500
3699,2573072,6127596,602958,625580,721432,4438236
3700,2536846,6137031,619885,626154,717931,10363536
3701,2631807,6287460,623083,637359,747392,11368640
3702,2532751,6205935,618235,638524,706260,5118779
3703,2539386,6241255,615268,673087,735264,5439218
3704,2567505,6407297,618314,633557,728753,4545650
3705,2771957,6175330,621925,656837,750495,5463090
3706,2563006,6169196,614249,644822,704859,4474045
3707,2651073,6332682,617730,631950,717052,9958068
3708,2510249,6285167,620768,642474,723146,4446416
3709,2613405,6250678,612603,626984,706733,6898789
3710,2579469,6309694,624133,642520,716114,5772441
3711,2515448,6207264,606461,637219,716333,7307565
3712,2554678,6200923,627990,623089,780238,5412740
3713,2501715,6259734,615975,642422,792649,4466501
3714,2529177,6203020,639353,633311,704809,4418584
3715,2510205,6253627,612528,630275,717486,4513394
3716,2530880,6510736,611841,622310,728391,4592773
3717,2556012,6640713,611703,648795,734235,6071014
3718,2577084,6158526,607261,636085,717757,4718386
3719,2599404,6182979,622628,634363,759725,6553318
3720,2511961,6160397,618827,632154,722513,9932908
3721,2567663,6253486,627704,636089,697501,7152841
3722,2568083,6207395,616907,624818,718450,6017609
3723,2541919,6398436,626846,631182,716072,4975525
3724,2560545,6213032,637745,648258,707046,4813868
3725,2570797,6182171,618159,651836,708941,7460904
3726,2526594,6289864,623207,627375,720469,4598010
3727,2553510,6213984,621320,641780,716956,5845746
3728,2560814,6318942,621516,629299,715244,5049059
3729,2528818,6231423,624702,659101,717392,8912459
3730,2568974,6170139,607946,653323,737416,4483021
3731,2584900,6178480,614386,631418,723319,8841969
3732,2494061,6278439,609062,634073,721331,4518917
3733,2579767,6217792,627054,643041,724759,5627974
3734,2523582,6361460,626046,634748,725977,6898499
3735,2625457,6214244,624433,637669,711087,8926082
3736,2490803,6180496,642676,637848,716561,9769713
3737,2806967,6254801,620750,636905,712908,4929409
3738,2717039,6168170,629422,666414,707975,5722655
3739,2687619,6408121,624590,632283,713733,4801812
3740,2592822,6294326,622526,628166,722468,4984891
3741,2566159,6284188,624460,650061,785678,9439396
3742,2607774,6206101,620479,639630,747324,5269448
3743,2517890,6161863,620283,647957,721721,5201997
3744,2515940,6106777,635103,636909,711009,4941835
3745,2640202,6335238,617802,643328,716596,4637575
3746,2515459,6661450,622358,644021,715394,4913034
3747,2841765,6189877,616775,696230,731924,4978539
3748,3486140,6209096,686075,656138,718163,5122909
3749,2582761,6255584,639043,649587,747253,6998922
3750,2603532,6189504,621118,631612,735119,5664911
3751,2588987,6361385,630316,635610,717274,5342714
3752,2663358,6217619,617904,643736,716598,5223555
3753,2670798,6139743,625790,632608,716876,4706671
3754,2550902,6287065,610757,636800,710394,4811862
3755,2535571,6183493,615491,640081,743763,4932632
3756,2564454,6327513,611805,644009,728466,4758151
3757,2599933,6236220,624468,684150,706962,5926453
3758,2504687,6501088,678620,658705,717135,5235197
3759,2714846,6203608,623220,632040,721245,6781089
3760,2540706,6184806,679650,654071,761147,5457647
3761,2546066,6264988,635413,629070,719191,4837788
3762,2523816,6291101,637196,658185,723948,4839235
3763,2644733,6220231,609320,628422,735073,4785816
3764,2652548,6237642,622347,633839,714795,4875579
3765,2560220,6316615,624886,635065,739750,4873358
3766,3509164,6312928,622549,632229,722609,4939151
3767,2500628,6216914,634920,631314,720197,4829601
3768,2576082,6431667,629409,654945,708387,4725226
3769,2598556,6397019,624881,633635,733307,4937781
3770,2575267,6753531,663902,673115,727086,5030923
3771,2528980,6342944,634446,637354,712772,4533741
3772,2645217,6286579,639179,628407,699362,4964677
3773,2697851,6392859,633449,637755,707147,4868304
3774,2691874,6309295,625338,646388,712649,4630488
3775,2733556,6290233,621467,636365,737430,5032010
3776,2809294,6296344,625109,633159,728628,4770336
3777,2575236,6209225,655930,637219,707997,4646558
3778,2514695,6134052,617137,640193,716649,4641171
3779,2764713,6294915,608711,628610,725968,4610602
3780,2562096,6195147,606972,632805,723403,4999886
3781,2523886,6187297,624432,649545,740719,4808904
3782,2538166,6191572,609394,641503,714892,4767702
3783,2605957,6172325,612063,616493,700938,4749417
3784,2546574,6316206,641844,646112,753826,4987487
3785,3470352,6514097,621811,628457,721242,5899487
3786,2547179,6307685,614564,624635,718165,4784251
3787,2618576,6394776,628414,631199,734275,4958698
3788,2529920,6322806,620492,654666,748120,4860023
3789,2569877,6229740,642668,659359,716772,4961919
3790,2581219,6208399,626149,626360,710704,4924961
3791,2565120,6287738,627049,649904,732279,4809349
3792,2604630,6584404,646891,649356,737223,5167197
3793,2571611,6235782,632801,628961,704192,4751938
3794,2559092,6148127,619239,626992,727034,4729944
3795,2527225,6213552,627342,635742,733151,5726133
3796,2578101,6484131,634952,650617,721501,5005975
3797,2635352,6202677,615948,634366,714043,4903977
3798,2549102,6328511,620448,652433,702882,4859441
3799,2606575,6341711,613866,656504,712092,4875274
3800,2567975,6251276,627610,644043,765170,5026942
3801,2550862,6175978,634893,658760,716697,5290219
3802,2627709,6317734,628758,635559,702679,4872419
3803,2675488,6324441,639006,636903,720350,4923956
3804,2595724,6214364,633478,632814,704406,4822759
3805,2623239,6227252,645043,656256,739497,4820437
3806,2607154,6211714,614682,650394,746278,4763468
3807,2631938,6272909,621552,646677,722502,5573437
3808,2514795,6214653,623234,650274,727522,5025118
3809,2680629,6297092,623421,638968,730574,5056109
3810,2524867,6372247,629573,634040,722328,4949429
3811,2539565,6279353,649260,721033,761879,4975765
3812,2577331,6292137,648121,693449,717982,6196786
3813,2615916,7127433,607188,621000,723586,4994502
3814,2595406,6158319,607731,631081,721015,4865837
3815,2549494,6250200,618435,650710,728898,5093664
3816,2515410,6163496,612905,656159,707306,4839576
3817,2535216,6368178,613971,638228,706317,4777189
3818,2604708,6318374,619185,643062,711069,4712725
3819,2765901,6482186,632537,659347,715310,5171652
3820,2670193,6436097,624690,640909,714343,4876699
3821,2608035,6337279,646566,642572,741541,4773371
3822,2520141,6201103,619068,631152,717876,4526616
3823,2542161,6247849,625444,647535,713533,4453503
3824,2552550,6351138,619970,628895,700716,4465260
3825,2517241,6272473,627763,622238,717108,4861969
3826,2585644,6243697,617277,633721,727761,8949905
3827,2571171,6190598,654273,634780,726000,4810850
3828,2631845,6260450,616057,635657,713074,6385670
3829,2771074,6322495,617687,656431,731003,5312838
3830,2965197,6623914,632978,659286,728374,4918605
3831,2499486,6219932,629522,652951,717028,5347588
3832,2594004,6150583,612094,624380,746172,5107378
3833,2615626,6170378,616854,627547,717210,4863993
3834,2536067,6293388,610341,635055,722706,5600693
3835,2535850,6254607,637281,651100,701177,4976398
3836,2554002,6279128,619513,643402,723284,4728253
3837,2568212,6184716,612177,636984,720894,4882178
3838,2553664,6226126,624985,644847,718605,4805088
3839,2562494,6210232,621861,646243,730598,5158502
3840,2489368,6205721,620009,653057,731139,4823322
3841,2507310,6167547,621470,671321,741895,4722804
3842,2478982,6232516,606906,638510,722088,4752740
3843,2564640,6369792,617742,659567,719301,5706751
3844,2556393,6227324,614152,640902,740102,7254705
3845,2736621,6493815,633601,636604,726581,4909730
3846,2567048,6372153,611525,626666,708053,4756179
3847,2557407,6301625,619491,632690,710703,5060375
3848,2492030,6171109,620358,628835,709487,4792261
3849,2561571,6160171,600362,644696,730141,4727536
3850,2535207,6340730,633711,630327,720715,6754710
3851,2550340,6196535,626236,637855,702575,4740603
3852,2564718,6249482,619487,642695,723173,5488471
3853,2725270,6204505,622447,632293,739299,10703617
3854,2540436,6211634,614864,663637,716680,4843183
3855,2523496,6208548,675524,641530,780832,4609558
3856,2578562,6358517,655353,653758,736204,4976476
3857,2544439,6423339,635466,631472,721381,5212505
3858,2731724,6344716,619529,633709,747333,4839273
3859,2555206,6190471,633275,632094,720416,5147983
3860,2567004,6366998,666462,714257,745935,4879179
3861,2525688,6290172,625015,653141,705303,4886937
3862,2607019,6311543,619232,629657,721376,4861301
3863,2613453,6209711,628239,627825,728379,5276711
3864,2624929,6300291,636235,656321,722593,4929733
