Iteration,Payee_ns,Bank_ns
6111,2629193,9847682
6112,2635632,10084860
6113,2698965,10558710
6114,2664358,10226880
6115,2649725,10031926
6116,2690669,10070484
6117,2639497,10066546
6118,2578015,10074945
6119,2648805,10021561
6120,2668539,10105800
6121,2692143,10283669
6122,2653004,9974863
6123,2635219,9958792
6124,2637682,10118828
6125,2614995,11131707
6126,2664430,10169237
6127,2620974,9877229
6128,2708472,9950806
6129,2709811,10321070
6130,2829416,10399801
6131,2687727,10390092
6132,2896673,10130466
6133,2793134,10288328
6134,2798844,10269743
6135,2642290,10009063
6136,2634765,10070095
6137,2626357,9881923
6138,2758307,10080887
6139,2697048,10086812
6140,2639165,10107499
6141,2646480,10330280
6142,2630783,10021201
6143,2776909,10053582
6144,2732233,10319894
6145,2611757,10262797
6146,2636036,10282396
6147,2654664,10243562
6148,2647664,10348330
6149,2650501,11499198
6150,2675909,10227463
6151,2693374,10438994
6152,2646301,10152806
6153,2670082,10157398
6154,2646357,10241082
6155,2675226,10227468
6156,2646398,10253566
6157,2618527,10197290
6158,2703540,10021461
6159,2679797,10133260
6160,2630910,10203115
6161,2689281,10045266
6162,2618422,9902284
6163,2674910,10258835
6164,2616664,10245804
6165,2694439,10086347
6166,2603122,10242999
6167,2649351,10333571
6168,2663082,9987439
6169,2728476,10207905
6170,2626039,10175011
6171,2644437,10046099
6172,2760769,10553651
6173,2639718,10034880
6174,2763130,10013583
6175,2645142,10853719
6176,2672002,9969387
6177,2645676,10279529
6178,2613588,13771515
6179,2626342,9927352
6180,2814009,10078757
6181,2669983,10429531
6182,2676598,10233026
6183,2626635,10211702
6184,2662316,10143290
6185,2939626,10103777
6186,2658040,11185904
6187,2779316,10092045
6188,2682121,10448844
6189,2649087,9985738
6190,2830967,10086175
6191,2624737,10195862
6192,2659440,10211330
6193,2705884,11269974
6194,2661043,10255112
6195,2720807,10336780
6196,2651732,10018617
6197,2663585,10107749
6198,2743172,10674362
6199,2634013,11168289
6200,2808410,17831798
6201,5877128,16015023
6202,2724317,10528345
6203,2898026,13831268
6204,3112819,11324823
6205,2682296,11812966
6206,2683961,10500954
6207,2709773,10071474
6208,2692143,10226144
6209,2713612,10042743
6210,2690452,9924652
6211,2674053,14795477
6212,2640305,10239645
6213,2619707,10365253
6214,2645043,10249397
6215,2718924,10003382
6216,2778113,12420545
6217,2744076,10218667
6218,2724357,10214932
6219,2607128,10137633
6220,2632345,9962751
6221,2673126,10128334
6222,2822897,10004751
6223,2681857,9916255
6224,2664213,9975630
6225,2709813,9925911
6226,2700318,9997675
6227,2680660,10232632
6228,2641141,9857672
6229,2736279,10055672
6230,2633663,9970887
6231,2652514,9995908
6232,2687637,10192219
6233,2733662,10053046
6234,2677151,11232020
6235,2612069,10023540
6236,2708874,10651136
6237,2708513,10888564
6238,2657805,10433107
6239,2829981,10137715
6240,2651683,10350681
6241,2748259,10775999
6242,2700521,10307841
6243,2667356,10188316
6244,2644019,10061988
6245,3004339,10237660
6246,2642323,10023704
6247,2673864,10125258
6248,2644829,10297502
6249,2714691,10119288
6250,2631555,10035217
6251,2710111,10135589
6252,2683837,10224087
6253,2695533,10663531
6254,2654771,10133690
6255,2899559,10190486
6256,2724310,10166269
6257,2641125,10057382
6258,2681588,10267353
6259,2662435,10156645
6260,2825113,10702313
6261,2723756,12328979
6262,3570951,10616864
6263,2986274,10397030
6264,2698751,10965713
6265,2854714,10313344
6266,2638257,9985130
6267,2625456,10268354
6268,2655972,10038631
6269,2681817,10035637
6270,2676613,10212611
6271,2634425,10231561
6272,2815870,10490857
6273,2650288,9988446
6274,2641750,9999841
6275,2689472,9843200
6276,2651164,9932911
6277,2713709,11254838
6278,2655822,10161511
6279,2674660,10345609
6280,2644786,10008177
6281,2749643,10237164
6282,2663985,10024668
6283,2621915,9986758
6284,2615496,10308030
6285,2727395,10170425
6286,2700445,10222444
6287,2641363,10066428
6288,2653061,10059071
6289,2776542,10610100
6290,2700558,12111400
6291,2663027,10914258
6292,2676059,10423600
6293,2668339,10617601
6294,2919231,10719753
6295,2675682,10250503
6296,2839339,10375683
6297,2994152,10498259
6298,2811790,10678769
6299,2646565,10486029
6300,2686332,10869262
6301,2663382,10740879
6302,2898671,10596843
6303,2698062,10601984
6304,2699438,10316689
6305,2675516,10489418
6306,2712896,10533104
6307,2725003,11087927
6308,2638275,10346941
6309,2724373,11065330
6310,2634977,10512242
6311,2713667,10995409
6312,2720576,10333748
6313,2650030,10146056
6314,2726454,10005975
6315,2683142,10264040
6316,2717313,10661445
6317,2675626,10134330
6318,2646259,10172057
6319,2694273,10117514
6320,2912790,10327175
6321,2625864,10384980
6322,2672661,10046964
6323,2902392,10039605
6324,2656886,10048996
6325,2897198,10222850
6326,2689444,10415150
6327,2688456,10257161
6328,2659876,10282581
6329,2737808,10049053
6330,2830851,10340048
6331,2653472,10660456
6332,2661410,10314448
6333,2695916,10500159
6334,2659800,10197563
6335,2680453,10113081
6336,2761193,10209842
6337,2680727,10290416
6338,2651452,10466312
6339,2820779,10070072
6340,2995732,11705740
6341,2799967,10377309
6342,2694698,10575204
6343,2660290,10125808
6344,2708897,12597227
6345,2667119,10524342
6346,2696219,10450922
6347,2784060,10733866
6348,2674256,10222808
6349,3588212,9989088
6350,2660894,10189908
6351,2693355,9893125
6352,3637823,11725279
6353,2675727,10123061
6354,2658788,10441628
6355,2632819,10525270
6356,2709904,10761046
6357,2711475,11398108
6358,2899190,10333487
6359,2656696,10146405
6360,2672678,10176765
6361,2711240,10284243
6362,2756510,10148726
6363,3138826,10262011
6364,2632847,10467711
6365,2668667,10212469
6366,2702056,10877562
6367,2651688,11320742
6368,2668494,10267449
6369,2831711,9990978
6370,2858567,9952784
6371,2697773,11228968
6372,2694898,11346563
6373,2639716,11682929
6374,2654481,10149514
6375,2665433,9923256
6376,2648519,9967692
6377,3714669,10526861
6378,2649214,14755427
6379,3627246,10333521
6380,2658770,9852943
6381,2668235,11276332
6382,2653799,9894987
6383,2706067,9746678
6384,2677960,10049104
6385,2682971,10220553
6386,2637211,9980651
6387,2635058,10017349
6388,2849758,11046771
6389,2600227,10029473
6390,2651022,9954413
6391,2793303,10220903
6392,2681823,10022812
6393,2913691,10241634
6394,2668863,10831920
6395,2662083,10454500
6396,2663759,10100446
6397,2679616,10230357
6398,2626138,10219870
6399,2731811,10410917
6400,2673380,10432884
6401,2700447,10054607
6402,2925876,10163422
6403,2666201,10081174
6404,2672055,10187923
6405,2723095,10454240
6406,2683019,10300588
6407,2866400,10025707
6408,2694390,10621090
6409,2664084,10289322
6410,2709325,10574117
6411,2667867,10095801
6412,2746062,10117537
6413,2627339,10402779
6414,2699831,10062731
6415,2792347,10278267
6416,2673785,10076192
6417,3026833,10754687
6418,2871261,10294068
6419,2641978,10489800
6420,2654334,10353404
6421,2640980,10114084
6422,2716104,10204618
6423,2679833,10060436
6424,2667685,11597675
6425,2676359,10791900
6426,2690539,10731047
6427,2668041,11350610
6428,2675831,10210125
6429,2683768,9950254
6430,2650687,9948063
6431,2644819,10305135
6432,2671884,10301631
6433,2642621,10169890
6434,2751811,10206112
6435,2664436,10350711
6436,2756976,10301242
6437,2668066,10210715
6438,2657015,10857676
6439,2664591,10124225
6440,2708172,10223396
6441,2672745,10459885
6442,2637147,10291021
6443,2665834,10075800
6444,2674359,10035927
6445,2673482,10117295
6446,2678934,10426643
6447,2675642,10300300
6448,2773692,10222758
6449,2842218,10094802
6450,2625643,10068427
6451,2722862,10572287
6452,2624447,12122839
6453,2656610,10139886
6454,2781254,10123747
6455,2650959,10106226
6456,2714206,10486997
6457,2629058,10174585
6458,2620798,10040593
6459,2812577,10112425
6460,2738442,10034081
6461,2702917,10257551
6462,2672604,10254516
6463,2667393,9913110
6464,2755399,9977614
6465,2643769,10038067
6466,2698983,10128468
6467,2776552,9992877
6468,2676413,10171106
6469,2704787,10257432
6470,2759889,10056504
6471,2748024,10159019
6472,2682275,10093795
6473,2990962,10326185
6474,2667110,10415558
6475,2671985,10704608
6476,2737547,10318488
6477,2653646,10278461
6478,2765338,10047310
6479,2658054,10034337
6480,2690971,10275556
6481,2640005,10079614
6482,2681874,10162967
6483,2657273,10046573
6484,2667589,9947627
6485,2678736,10172133
6486,2667247,10379003
6487,2734035,10066822
6488,2644105,9988485
6489,2673282,10066440
6490,2666138,9983664
6491,2791723,9901018
6492,2611111,10200110
6493,2648207,9959869
6494,2705018,9907318
6495,2695584,10661235
6496,3158996,14504873
6497,2682778,10635683
6498,2769884,10551869
6499,2758256,10151802
6500,2684097,10026040
6501,2649773,10007330
6502,2666604,10002070
6503,2671415,10084775
6504,2665538,11361827
6505,3111358,10081138
6506,2787005,9949193
6507,2712742,9958453
6508,2664742,9977471
6509,2663094,10040008
6510,2680463,9922694
6511,2662639,9928058
6512,2646226,10121641
6513,2694678,10341617
6514,2717908,9976846
6515,2768368,10749660
6516,2681668,10064175
6517,2704615,10052416
6518,2749516,10222008
6519,2694053,9951867
6520,2775029,10019917
6521,2647738,10173209
6522,2707926,10117091
6523,2693781,9905402
6524,2864390,9942840
6525,2621264,9995557
6526,2616752,9920398
6527,2628323,10034689
6528,2656267,9978967
6529,2644548,9997342
6530,2684070,9963443
6531,2651225,9815941
6532,3050618,11486522
6533,2641672,11077165
6534,2791623,10442045
6535,2949502,10700030
6536,2767248,10502261
6537,2703353,10487102
6538,2650334,10358981
6539,2712549,10467746
6540,2691072,10568584
6541,2714610,10546814
6542,2665455,10728571
6543,2775098,10520281
6544,2677147,10635824
6545,2687226,10209961
6546,2691495,10039716
6547,2660779,10450320
6548,2691857,10632601
6549,2694295,10413199
6550,2753792,10544662
6551,2637361,10474061
6552,2716429,10283247
6553,2702154,10402237
6554,2762983,10562336
6555,2709174,10124957
6556,2688306,10309260
6557,2635752,11677516
6558,2650960,10245251
6559,2663406,10031472
6560,2677212,10151221
6561,2804928,9946775
6562,2696339,10300301
6563,2668267,9970398
6564,2658532,10239378
6565,2665012,10317414
6566,2705413,10048996
6567,2777833,10273148
6568,2631063,10120379
6569,2619091,10060577
6570,2657445,9843736
6571,2869776,9994784
6572,2725955,10145782
6573,2704122,10198851
6574,2654383,10437319
6575,2754381,9943828
6576,2810486,10095726
6577,2664487,10218917
6578,2589242,10302636
6579,2653812,10302150
6580,2744800,10024709
6581,2723078,9964043
6582,2774553,10378506
6583,2675456,10355589
6584,3597211,10474742
6585,2683061,10163599
6586,3004662,9985880
6587,2655446,10342125
6588,2696424,10403551
6589,2717333,10143758
6590,2946183,10288159
6591,2840631,10232608
6592,2947575,10247591
6593,2696208,10856360
6594,2671291,15927397
6595,2661735,28097586
6596,3675667,11802723
6597,2636440,10829661
6598,2662207,10954497
6599,2697486,11424752
6600,2734344,10111141
6601,2822387,10167550
6602,2704305,10309477
6603,2641527,10079430
6604,2701397,10004100
6605,2666340,9902881
6606,2661609,9777627
6607,2690753,9873176
6608,2721848,9860484
6609,2670240,10063737
6610,2663959,10045209
6611,2723819,9849452
6612,2673921,9980509
6613,2732634,10260208
6614,2671359,9965560
6615,2764342,9895372
6616,2763026,9997616
6617,2642652,10281587
6618,2699698,10281012
6619,2671152,9991482
6620,2664772,10115438
6621,2658565,10050089
6622,2670820,9774876
6623,2680783,9893740
6624,2704025,9919996
6625,2676146,10139081
6626,2752110,9884980
6627,2659431,9994237
6628,2803244,10342175
6629,2756709,10072627
6630,2662053,10012766
6631,2707525,10638403
6632,2649538,9991094
6633,2755543,10184965
6634,2652781,9937491
6635,2757321,10014705
6636,2714500,10236426
6637,2641177,10077505
6638,2690158,9997211
6639,2688978,10655371
6640,2744734,10033194
6641,2661202,9994519
6642,2686740,10317814
6643,2725208,9891666
6644,2689747,10168178
6645,2705724,10147146
6646,2676201,10549605
6647,2660937,9787226
6648,2945898,10230063
6649,2788862,10354935
6650,2677673,10307961
6651,2729571,10568644
6652,2646048,10237448
6653,2640361,10037448
6654,2684875,9862813
6655,2673267,9904475
6656,2660657,10086547
6657,2662489,9913993
6658,2856471,11401931
6659,2649062,9985755
6660,2645404,10289123
6661,2670824,10028360
6662,2668283,10128678
6663,2663966,9840378
6664,2789564,10060768
6665,2667653,10134079
6666,2669183,10454278
6667,2697008,10361560
6668,2689906,10099316
6669,2678994,10280856
6670,2641821,10143009
6671,2713801,10279902
6672,2680039,10110215
6673,2680699,10005101
6674,2679094,10334469
6675,2684540,10248419
6676,2673999,10015831
6677,2675519,10018748
6678,2690624,10061224
6679,2681025,10391087
6680,2690553,13575179
6681,2703171,10045294
6682,2687398,10046571
6683,2708149,9951259
6684,2947464,9881104
6685,2780873,10127330
6686,2882795,14106441
6687,2806031,10410875
6688,2660596,10268530
6689,2721650,10029227
6690,2694269,10172038
6691,2687902,10078207
6692,2610130,9968331
6693,2693836,11090423
6694,2650007,9854639
6695,2658850,9875042
6696,2663839,9831818
6697,2834955,10294105
6698,2684695,9951022
6699,2661793,9974198
6700,2801309,9826704
6701,2860645,9957872
6702,2706076,9903211
6703,2620330,10015700
6704,2742223,9916822
6705,2632816,10035521
6706,2695225,10006968
6707,2699976,9993338
6708,2646042,9947242
6709,2625893,9803351
6710,2691824,9895870
6711,2641076,10185731
6712,2728519,9897418
6713,2659064,9871357
6714,2666666,9885916
6715,2696052,9994887
6716,2700436,9861680
6717,2632648,9905968
6718,2689588,9836143
6719,2753178,9885006
6720,2612801,10040493
6721,2755683,9880540
6722,2663682,10027026
6723,2683640,10296219
6724,2680009,9867111
6725,2951829,10086695
6726,2654553,10692842
6727,2655656,10172125
6728,2702944,9914300
6729,2665385,10069763
6730,2736288,9957770
6731,2772024,9970355
6732,2673079,9936215
6733,2647216,9854370
6734,2657115,9756122
6735,2650421,10141526
6736,2720319,10042150
6737,2698219,9904196
6738,2676947,10025899
6739,2720916,10395163
6740,2652203,9953625
6741,2665136,10029535
6742,2773092,10186567
6743,2653606,9901414
6744,2725511,10131471
6745,2673827,10095152
6746,2694912,9889442
6747,2697150,9928879
6748,2667515,9922646
6749,2697057,9957052
6750,2616065,9943341
6751,2722205,9730586
6752,2602118,9824751
6753,2789770,9913276
6754,2674612,10029371
6755,2671211,9885182
6756,3072741,9951755
6757,2655334,9882239
6758,2702907,10090989
6759,2609893,10022374
6760,2699257,9932571
6761,2636093,9814766
6762,2695719,10123405
6763,2676834,10007455
6764,2639134,9720959
6765,2686801,9970132
6766,2690619,10492652
6767,2723559,9897389
6768,2667883,9830101
6769,2687858,10048040
6770,2679534,10179074
6771,2647133,10127542
6772,2665787,10106225
6773,2698219,9883196
6774,3581378,9956280
6775,2774886,14518787
6776,2648394,11285953
6777,2732249,10156657
6778,2717863,10209609
6779,2683045,10192813
6780,2726210,11054394
6781,2711133,10055072
6782,2688747,11253128
6783,2682650,11447004
6784,3564849,10668309
6785,2727210,10627324
6786,2701635,11467838
6787,2679849,10042672
6788,2825128,10415324
6789,2654461,10549789
6790,2681827,10346294
6791,2708444,10897047
6792,3569790,10787068
6793,2634691,10444633
6794,3596540,10561975
6795,2695282,10491362
6796,2651548,10309545
6797,2664329,11197500
6798,2673387,11155548
6799,2724847,10438418
6800,2653904,11756126
6801,2772114,10475355
6802,2737702,10352182
6803,2729529,10711679
6804,2712354,10373896
6805,2772037,10665506
6806,2801589,10502179
6807,2656329,10337565
6808,2709278,9851698
6809,2654841,9964401
6810,2701440,10367369
6811,2670886,9823533
6812,2680468,10281687
6813,2676048,10179534
6814,2707547,10279749
6815,2716312,10050276
6816,2706317,9900656
6817,2681061,10478896
6818,2691661,10226175
6819,2756098,10096079
6820,2716700,10255884
6821,2807666,10063352
6822,2778906,9929271
6823,2723044,10240063
6824,2758716,10130607
6825,2665806,9980701
6826,2716357,10506356
6827,2682186,10104823
6828,2751915,10258518
6829,2701459,9943087
6830,2738418,10130938
6831,2748116,10059748
6832,2661600,10285606
6833,2928254,10670870
6834,2736164,10084844
6835,2722313,10612008
6836,2789724,10267672
6837,2704596,10381479
6838,2698731,1464494668
6839,2686950,10717476
6840,2665260,10323182
6841,2723354,10286442
6842,2768761,10685534
6843,2821986,10123046
6844,2996031,10309344
6845,2713299,10482423
6846,2773491,10221037
6847,2756102,10518510
6848,2721125,10095593
6849,2860898,10226881
6850,2831016,10845922
6851,2764849,10651032
6852,2704545,10477039
6853,2781358,10413932
6854,2716525,10340800
6855,2827377,10436289
6856,2747630,10307889
6857,2884472,10481397
6858,2760859,10954531
6859,2694534,10247820
6860,3095520,10427149
6861,2830127,10110712
6862,2713787,14028796
6863,2751113,10973157
6864,2763463,10599436
6865,3455550,10705269
6866,2869018,10453295
6867,2772721,10584840
6868,2716940,10609376
6869,2714481,11082758
6870,2742877,11042921
6871,2737127,10419988
6872,2910028,10488189
6873,2835931,10529930
6874,2770696,10722617
6875,2749723,12466834
6876,2729215,10857795
6877,2760182,10405661
6878,2691580,10208681
6879,2707750,10476632
6880,2694145,10265189
6881,2702125,10665383
6882,2768030,10446613
6883,3050698,10504654
6884,2755926,10518442
6885,2732147,10884135
6886,2705482,10595544
6887,2732912,10166856
6888,3605161,10257748
6889,2801925,10428684
6890,2678021,10591386
6891,2699940,10585186
6892,2768597,10407587
6893,2781327,10260234
6894,3106191,10341015
6895,2870083,10608224
6896,2680653,10149731
6897,2687623,10360081
6898,2792923,10245372
6899,3073796,10694634
6900,2691711,10617157
6901,2864308,10273707
6902,2689658,10451007
6903,2794191,10345541
6904,3197543,10588102
6905,2737355,10234145
6906,2676694,10491738
6907,2715392,10235984
6908,2782662,10197832
6909,2817504,10222267
6910,2690607,10771494
6911,2911814,10280000
6912,2663503,10292271
6913,2746759,10040779
6914,2773146,10023377
6915,2696813,11319537
6916,2703516,10178626
6917,2742861,10375834
