Iteration,Payee1_ns,Payer_ns,Payee2_ns
987,2063885,5438825,3355455
988,2056764,5407503,3361970
989,2024797,5548970,3351208
990,2045736,5372080,3372378
991,2054173,5382653,3343885
992,2084541,5454589,3305538
993,2074535,5491948,3381004
994,2035263,5388041,3418750
995,2082335,5409289,3382617
996,2099534,5452815,3380498
997,2033348,5371472,3389639
998,2059689,5377274,3401161
999,2051004,5369959,3383243
1000,2050252,5373649,3351567
1001,2093978,5465902,3365341
1002,2065175,5803727,3369677
1003,2064480,5430588,3390140
1004,2048050,5505704,3336478
1005,2068593,5525670,3375502
1006,2056335,5524441,3394042
1007,2405282,6843491,3672743
1008,2135237,5990931,3545165
1009,2118542,5416598,3385056
1010,2070556,5564864,3495844
1011,2081171,5649383,3520121
1012,2109151,5517543,3445170
1013,2130176,5661149,3404390
1014,2054141,5484424,3572194
1015,2167069,5509981,3492462
1016,2168812,5696845,3446034
1017,2098736,5563473,3737319
1018,2339424,6272450,3653397
1019,2766785,6492993,3399668
1020,2043786,6100537,3663541
1021,2077465,5483640,3353420
1022,2114060,6248974,3420592
1023,2095547,5599821,3952594
1024,2076757,5579340,3402927
1025,2049018,5840048,3385542
1026,2088722,5502424,3442736
1027,2073362,5415488,3355240
1028,2084080,5606326,3401253
1029,2120650,5624815,3445274
1030,2158469,5453765,3339468
1031,2043824,5443485,3434142
1032,2039772,5357057,3457068
1033,2087479,5519463,3364056
1034,2031263,5517892,3460544
1035,2059195,5475875,3417445
1036,2048571,5567066,3422005
1037,2065372,5520815,3341336
1038,2058766,5444509,3366952
1039,2054724,5395240,3322127
1040,2055549,5496042,3393986
1041,2047446,5462781,3323796
1042,2040337,5428753,3421447
1043,2049887,5456606,3347392
1044,2040337,5529432,3331666
1045,2075797,5474205,3487504
1046,2067865,5407875,3328568
1047,2050172,5398266,3303368
1048,2006704,5530069,3399018
1049,2068155,5585469,3392052
1050,2080110,5396453,3463816
1051,2084029,5398721,3355403
1052,2069221,5649983,3515601
1053,2083250,5584616,3387198
1054,2033877,5506429,3395693
1055,2053980,5523927,3334670
1056,2145793,5627921,3395029
1057,2043607,5543800,3425906
1058,2096585,5542681,3403211
1059,2077701,5413544,3374469
1060,2114219,5472323,3374598
1061,2113914,5470584,3373306
1062,2045971,5430979,3406876
1063,2053110,5489141,3340373
1064,2150292,5457461,3366125
1065,2051851,5555714,3347850
1066,2110306,5392355,3357700
1067,2048434,5416554,3348145
1068,2040706,5414839,3356894
1069,2013911,5404317,3381787
1070,2036835,5447991,3403716
1071,2056973,5446243,3343501
1072,2056831,5393529,3348522
1073,2081915,5400173,3381084
1074,2010110,5395348,3335332
1075,2059674,5400111,3357481
1076,2041883,5376829,3335358
1077,2056632,5426063,3333053
1078,2032633,5404282,3353888
1079,2025182,5413601,3321364
1080,2076434,5379690,3338793
1081,2086172,5414179,3344207
1082,2040675,5413577,3394787
1083,2055229,5392297,3351382
1084,2054166,5406950,3340555
1085,2108694,5549532,3349669
1086,2027991,5384598,3375014
1087,2068029,5402952,3380424
1088,2046006,5383095,3415006
1089,2044891,5465075,3346777
1090,2053388,5407688,3358559
1091,2053837,5366632,3340821
1092,2061693,5526725,3345739
1093,2046498,5443884,3313355
1094,2085453,5441391,3393810
1095,2069617,5390305,3348030
1096,2039686,5357188,3370403
1097,2026198,5517412,3309604
1098,2040236,5416615,3332982
1099,2006184,5436991,3378028
1100,2034477,5343259,3383647
1101,2013660,5379412,3320051
1102,2053231,5446438,3361928
1103,2046782,5401704,3341517
1104,2040002,5416899,3421600
1105,2027530,5475091,3370277
1106,2081149,5490518,3348261
1107,2081902,5438636,3400179
1108,2056873,5428877,3347742
1109,2065077,5439188,3371234
1110,2026424,5389324,3368797
1111,2062008,5372581,3405638
1112,2029526,5390040,3365790
1113,2036063,5474263,3406658
1114,2008141,5410288,3336901
1115,2068345,5400459,3421381
1116,2061334,5442717,3437732
1117,2247412,5652927,3317767
1118,2047664,5516495,3330661
1119,2063035,5452962,3447617
1120,2067691,5458194,3391985
1121,2058247,5412229,3367638
1122,2074086,5378769,3374114
1123,2058285,5351617,3359356
1124,2076145,5435211,3358677
1125,2072475,5509837,3309858
1126,2027347,5586591,3394654
1127,2076114,5433597,3373831
1128,2033368,5404679,3280150
1129,2035260,5446379,3347274
1130,2052643,5494729,3344769
1131,2061023,5449513,3401493
1132,2032795,5347149,3446668
1133,2049702,5430156,3332825
1134,2081512,5955664,3419092
1135,2187140,5539177,3367212
1136,2030591,5504735,3396152
1137,2270102,5504846,3367147
1138,2045856,5637389,3413945
1139,2090104,5777966,3433665
1140,2070389,5401953,3356379
1141,2050347,5423557,3357140
1142,2043195,5374473,3397895
1143,2059303,5460235,3389902
1144,2046970,5366052,3322461
1145,2111024,5462060,3389011
1146,2067376,5478533,3376204
1147,2060786,5427247,3400422
1148,2047988,5396103,3338744
1149,2103087,5450283,3389941
1150,2057903,5451828,3337512
1151,2030419,5440030,3353971
1152,2041458,5381273,3344766
1153,2193342,5450961,3338540
1154,2050200,5440424,3396750
1155,2106538,5498815,3391700
1156,2075797,5442315,3371743
1157,2097359,5459836,3321077
1158,2084493,5506602,3392348
1159,2031302,5383917,3440043
1160,2164903,5508492,3333081
1161,2047735,5409254,3350671
1162,2065892,5598036,3394813
1163,2096300,5915260,3375706
1164,2095155,5499809,3442105
1165,2052990,5420316,3353326
1166,2021836,5392088,3391492
1167,3381555,5425130,3315626
1168,2072404,5479322,3557939
1169,2054725,5485396,3384465
1170,2065702,5468753,3353022
1171,2036698,5757823,3279907
1172,2083239,5447393,3341989
1173,2098302,5379806,3434876
1174,2174010,5460662,3360199
1175,2043599,5383615,3353081
1176,2028885,5428651,3282774
1177,2044779,5466116,3429139
1178,2015749,5472541,3364607
1179,2038404,5454626,3349712
1180,2079488,5774158,3345716
1181,2079801,5439105,3428515
1182,2112276,5473435,3504169
1183,2245448,5548616,3344129
1184,2047431,5586157,3375067
1185,2069489,5438500,3613436
1186,2053838,5405242,3328419
1187,2010011,5425483,3361760
1188,2036736,5424181,3331628
1189,2027944,5430121,3339104
1190,2026175,5358133,3354171
1191,2087958,5432760,3359713
1192,2037439,5412050,3398966
1193,2031215,5360520,3478274
1194,2121483,5394751,3333955
1195,2091809,5443658,3365279
1196,2094873,5388789,3346422
1197,2047485,5424224,3386449
1198,2039174,5393217,3427253
1199,2043277,5402785,3333539
1200,2041825,5471964,3389108
1201,2097319,5461706,3676212
1202,2045933,5422938,3337118
1203,2111007,5372152,3362898
1204,2096487,5468060,3437773
1205,2049485,5425074,3318254
1206,2068184,5418000,3365147
1207,2040204,5366483,3358044
1208,2340268,5542926,3513705
1209,2099043,5747530,3420463
1210,2185129,5622307,3488877
1211,2137862,5626377,3370433
1212,2053537,5425331,3378285
1213,2107744,5493302,3322802
1214,2116370,5391496,3328880
1215,2038589,5373118,3346147
1216,2099937,5673975,3441077
1217,2061261,5485129,3401699
1218,2041847,5447191,3570108
1219,2030202,5424796,3349487
1220,2067386,5466873,3320514
1221,2039888,5449167,3330636
1222,2045809,5427423,3368108
1223,2020719,5358049,3334001
1224,2058212,5488375,3308833
1225,2029898,5463994,3299379
1226,2053639,5665058,3421247
1227,2109252,5414252,3376143
1228,2069185,5786764,3382211
1229,2111071,5388175,3382682
1230,2013154,5397285,3387640
1231,2043999,5511983,3371942
1232,2079900,5436188,3350643
1233,2036810,5609440,3349895
1234,2061723,5557143,3329359
1235,2074895,5406221,3453683
1236,2027504,5379797,3314192
1237,2033132,5447712,3332197
1238,2082443,5439683,3365791
1239,2028467,5409282,3545705
1240,2067682,5475279,3396551
1241,2295136,5481104,3393491
1242,2057188,5551080,3332444
1243,2038151,5371605,3351747
1244,2021449,5487196,3365844
1245,2071236,5373544,3376849
1246,2058891,5470336,3398178
1247,2030789,5534921,3360655
1248,2044277,5362040,3391080
1249,2059814,5443359,3349356
1250,2137569,5482173,3401222
1251,2023699,5456779,3389559
1252,2079323,5409421,3423130
1253,2037413,5397767,3334857
1254,2021728,5467667,3351854
1255,2054004,5462810,3317581
1256,2042464,5399398,3372066
1257,2113033,5428146,3340413
1258,2039176,5612322,3330588
1259,2061720,5515338,3341005
1260,2036859,5391138,3359975
1261,2037649,5443722,3390860
1262,2037893,5431390,3350463
1263,2028389,5526216,3397963
1264,2029869,5434423,3605592
1265,2072886,5433531,3382346
1266,2105483,5480838,3435374
1267,2022204,5597790,3327375
1268,2036168,5452548,3320877
1269,2086704,5495184,3364034
1270,2111933,5543789,3362979
1271,2211113,5487604,3401617
1272,2165157,5436010,3369690
1273,2056148,5349915,3388183
1274,2106756,5405542,3418018
1275,2063217,5541167,3351205
1276,2052540,5457486,3360505
1277,2018015,5411440,3356497
1278,2022608,5624349,3425328
1279,2061538,5391982,3360925
1280,2073758,5463719,3344412
1281,2019987,5372902,3421741
1282,2036005,5454092,3381656
1283,2018154,5771625,3364374
1284,2067793,5484746,3402893
1285,2067479,5506486,3375609
1286,2271459,6306858,4219080
1287,2303291,5682755,4015713
1288,2226190,5715307,3409882
1289,2107938,5806408,3838250
1290,2087145,5633077,3619891
1291,2394721,5639661,3449157
1292,2118975,5994980,3514132
1293,2086884,5544973,3411645
1294,2053815,6241642,3582836
1295,2133768,5504847,3796265
1296,2394517,5812228,3496863
1297,2119315,5499587,3431653
1298,2077244,5493615,3381043
1299,2082798,5594591,3452992
1300,2122200,5821930,3460154
1301,2109611,5587147,3443415
1302,2134297,5615274,3407048
1303,2137805,5527293,3609440
1304,2122026,5540597,3494325
1305,2183229,5904431,3458709
1306,2055920,5471317,3412428
1307,2099871,5464439,3430625
1308,2065653,5512052,3378965
1309,2105452,5518752,3404691
1310,2062551,5496607,3425549
1311,2094434,5484706,3406895
1312,2083028,5473290,3487879
1313,2121295,5636583,3442240
1314,2094919,5713883,3424492
1315,2090160,5526251,3412540
1316,2080535,5588753,3421470
1317,2103817,5582194,3389329
1318,2170526,5710879,3455230
1319,2089656,5438365,3460842
1320,2129349,5535915,3409083
1321,2237825,5912674,3400100
1322,2110642,5750287,3844717
1323,2116050,5771443,3472744
1324,2119903,5509585,3422391
1325,2104061,5480756,3393709
1326,2054479,5673777,3415917
1327,2112005,5589277,3405440
1328,2082178,5451402,3433544
1329,2080272,5485001,3338092
1330,2084137,5535358,3500148
1331,2205524,5503475,3436118
1332,2069496,5500056,3429208
1333,2065359,5458177,3380487
1334,2058706,5525343,3341419
1335,2053865,5656531,3333980
1336,2091004,5485250,3424315
1337,2084998,5480477,3440718
1338,2090232,5528424,3412521
1339,2096763,5587423,3424676
1340,2089535,5553361,3430390
1341,2087203,5506832,3519969
1342,2058980,5459823,3422682
1343,2074983,5569858,3413705
1344,2067232,5520147,3461440
1345,2071826,5520866,3380598
1346,2069226,5516452,3379315
1347,2082526,5481709,3658553
1348,2296539,5599631,3671273
1349,2138278,5624820,3442870
1350,2231566,5578084,3424465
1351,2038740,5916788,3517651
1352,2108155,5536170,3513998
1353,2138985,5612547,3394403
1354,2089219,5518611,3381619
1355,2068654,5506997,3380916
1356,2078919,5504160,3437741
1357,2076973,5534976,3478794
1358,2092054,5689928,3438847
1359,2099507,5492992,3440157
1360,2078199,5487895,3580664
1361,2068837,5531582,3426358
1362,2069647,5512178,3443463
1363,2087693,5594611,3410592
1364,2084834,5483847,3407268
1365,2086948,5518805,3391282
1366,2308631,5575554,3416045
1367,2102627,5627677,3371724
1368,2039545,5493465,3468598
1369,2072055,5514354,3438001
1370,2232718,5598817,3471910
1371,2069711,5649622,3426861
1372,2107431,5551489,3486821
1373,2075158,5491918,3410821
1374,2122665,5470542,3387500
1375,2055198,5667557,3518508
1376,2117873,5745266,3472852
1377,2071228,5571959,3371127
1378,2084167,5516082,3384926
1379,2112494,5504362,3377857
1380,2054640,5492959,3366422
1381,2065143,5498521,3398887
1382,2071023,5505365,3476027
1383,2316978,5596790,3382864
1384,2074801,5600281,3505392
1385,2137152,5610589,3572269
1386,2134439,5504174,3428379
1387,2071246,5926473,3446084
1388,2090240,5815680,3405238
1389,2096393,5494909,3655787
1390,2098723,5448298,3357030
1391,2097768,5602422,3440134
1392,2083287,5481849,3416734
1393,2163436,5663943,3432684
1394,2090026,5537989,3415112
1395,2072759,5488719,3417740
1396,2052219,5487476,3394254
1397,2083721,5652828,3393246
1398,2067759,5544480,3467077
1399,2058926,5917264,3422367
1400,2039047,5616144,3365531
1401,2220248,5513210,3465012
1402,2095002,5439130,3426940
1403,2075456,5518716,3450302
1404,2056323,5522138,3407578
1405,2068842,5588546,3664841
1406,2080692,5514131,3463730
1407,2148657,5553538,3335792
1408,2039698,5484235,3436287
1409,2092662,5468201,3408809
1410,2051973,5519986,3363225
1411,2215343,5573431,3391905
1412,2108976,5561565,3475086
1413,2103215,5536082,3646611
1414,2111877,5557425,3365438
1415,2264978,5568273,3484011
1416,2103787,5678167,3412906
1417,2104720,5499407,3473489
1418,2034609,5457919,3395662
1419,2091860,5530113,3412372
1420,2091284,5463642,3423820
1421,2119538,5548357,3418029
1422,2057125,5480928,3425955
1423,2149030,5508686,3396882
1424,2077672,5609840,3398967
1425,2078543,5498986,3378163
1426,2066014,5447017,3421936
1427,2074545,5494377,3406526
1428,2091257,5507247,3491998
1429,2087029,5547115,3780708
1430,2094751,5450250,3437819
1431,2044250,5548298,3423496
1432,2091356,5485338,3402358
1433,2043519,5525953,3614804
1434,2105193,5521860,3362748
1435,2154270,5526505,3421382
1436,2073837,5519174,3425848
1437,2076535,5514402,3387285
1438,2119928,5574436,3438639
1439,2148993,5516917,3459064
1440,2087280,5541681,3398026
1441,2086901,5420129,3424070
1442,2101042,5490135,3438548
1443,2091022,5491492,3395016
1444,2066430,5803447,3417093
1445,2069068,5465434,3392212
1446,2060579,5487800,3387337
1447,2048123,5561303,3377768
1448,2101566,5508335,3390283
1449,2071324,5550717,3477592
1450,2090505,5866666,3666074
1451,2136095,5612820,3455887
1452,2282682,5609386,3381367
1453,2067364,5627776,3409158
1454,2094309,5479921,3591454
1455,2089980,5537597,3437441
1456,2133534,5528470,3432371
1457,2164261,5610006,3430230
1458,2105330,5527797,3393277
1459,2114218,5511821,3472073
1460,2083896,5498745,3451476
1461,2031699,5492548,3367513
1462,2055296,5512325,3424185
1463,2072220,5494847,3394201
1464,2223388,5535075,3449419
1465,2057836,5822172,3422997
1466,2109863,5529695,3393827
1467,2071128,5488973,3403473
1468,2061074,5540339,3444462
1469,2110628,5512140,3433199
1470,2136825,5541070,3391387
1471,2078741,5502132,3506880
1472,2078107,5494072,3401569
1473,2079810,5725096,3436261
1474,2107970,5540998,3532697
1475,2127377,5477584,3382401
1476,2094493,5451802,3394549
1477,2048873,5467713,3409669
1478,2086506,5490850,3433035
1479,2059799,5497403,3582600
1480,2092712,5576428,3435176
1481,2076206,5487142,3422249
1482,2077921,5529402,3394358
1483,2056632,5893619,3424772
1484,2092906,5473938,3365794
1485,2067526,5506954,3379699
1486,2053106,5723690,3398198
1487,2087563,5452191,3456758
1488,2039998,5442549,3415629
1489,2086230,5450247,3393173
1490,2091778,5482432,3431507
1491,2027495,5445591,3438613
1492,2051214,5481594,3436450
1493,2362782,5505066,3379317
1494,2071043,5507207,3433756
1495,2079427,5472350,3691131
1496,2130228,5552763,3401579
1497,2246008,5690372,3392178
1498,2096784,5537581,3363949
1499,2060078,5471464,3391930
1500,2057423,5501000,3398777
1501,2073695,5496904,3415236
1502,2102132,5677712,3424435
1503,2145211,5757777,3441619
1504,2103235,5478661,3417508
1505,2155107,5518009,3466194
1506,2061708,5496754,3436200
1507,2057687,5690653,3392034
1508,2117768,5589172,3594416
1509,2097926,5600952,3577410
1510,2051949,5582249,3402957
1511,2103651,5537558,3432549
1512,2078777,5603843,3593742
1513,2109011,5560085,3498576
1514,2162381,5594783,3427595
1515,2072814,5535165,3535737
1516,2065617,5520439,3530269
1517,2121089,5574563,3455156
1518,2153609,5530331,3338595
1519,2080426,5570114,3499334
1520,2095603,5533105,3435434
1521,2135695,5640362,3523949
1522,2099280,5479693,3512745
1523,2130611,5725403,3467823
1524,2078184,5719322,3471803
1525,2117119,5572606,3592322
1526,2070620,5534130,3377392
1527,2064769,5583055,3401348
1528,2081207,5701365,3382140
1529,2092891,5514670,3446588
1530,2122953,5551794,3430874
1531,2149317,5704463,3484344
1532,2079346,5612808,3450265
1533,2112230,5546358,3426182
1534,2096987,5548445,3409931
1535,2103761,5632704,3433065
1536,2099087,5498891,3431968
1537,2052764,5512749,3365755
1538,2090218,5544140,3369547
1539,2127579,5523641,3341061
1540,2072629,5823820,3378734
1541,2128548,5504924,3541892
1542,2108786,5576579,3454793
1543,2156946,5496073,3439480
1544,2096353,5772191,3399022
1545,2042425,5500726,3421441
1546,2049977,5526169,3444417
1547,2062270,5445171,3410100
1548,2084568,5492486,3426732
1549,2069765,5529417,3383113
1550,2087593,5490773,3477058
1551,2090773,5632448,3392204
1552,2084715,5542501,3364367
1553,2067959,5489865,3459322
1554,2047072,5490700,3438529
1555,2075206,5509620,3374095
1556,2070471,5869218,3409863
1557,2093426,5524457,3439111
1558,2088243,5485727,3461229
1559,2109247,5501006,3378067
1560,2059007,5716830,3427975
1561,2113280,5643183,3427376
1562,2104532,5678876,3486621
1563,2064019,5741531,3534743
1564,2203582,5484325,3445572
1565,2181731,6377893,3352116
1566,2085291,5970601,3663128
1567,2125117,5486032,3968533
1568,2159312,5742150,3534769
1569,2100693,5920579,3645036
1570,2111556,5756323,3658716
1571,2201611,5995956,3391170
1572,2088695,5844696,3631010
1573,2257431,5545883,3531415
1574,2158100,6039450,3420307
1575,2121043,5708225,3928942
1576,2123721,5640684,3451922
1577,2136503,5871674,3435404
1578,2325441,5628502,3361947
1579,2191878,5470408,3444039
1580,2076977,5452989,3462427
1581,2059929,5492605,3652723
1582,2073958,5501541,3444098
1583,2069483,5707741,3500961
1584,2078931,5545622,3441868
1585,2077338,5554879,3379943
1586,2097396,5609273,3379109
1587,2082950,5608727,3424725
1588,2079761,5463022,3437123
