Iteration,Payee1_ns,Bank1_ns,Payee2_ns,Bank2_ns,Payee3_ns
6112,1968843,7812430,655810,706134,462196
6113,1933607,7912533,633235,647480,472640
6114,1949327,7746368,638865,649722,458757
6115,1915039,7767748,643920,665377,457450
6116,1990431,7888962,657755,664802,467950
6117,1959706,7822691,643746,638571,479515
6118,1951405,7677191,646346,655235,479441
6119,1956271,7877194,636764,657953,464678
6120,1924396,8848359,643486,656406,462947
6121,1917098,7841541,636027,636732,466252
6122,1917020,7853954,653172,645798,462476
6123,1954271,8056325,685117,677450,484820
6124,2012941,7866129,639186,638251,463216
6125,1921593,7765364,673714,641332,467829
6126,1929885,7893214,644099,639266,466795
6127,1951624,7794168,644294,664577,463650
6128,1912625,12328217,666342,668031,462436
6129,1933660,8157992,639199,649270,469022
6130,1937342,9979720,653208,657412,466321
6131,1969367,12561441,664243,655823,456024
6132,1907580,7847439,647572,651156,466084
6133,1902756,7950543,646010,643980,468798
6134,1935985,9675339,697222,674282,466501
6135,1917310,8154208,632127,636798,471984
6136,1967501,7961189,646530,698919,464969
6137,1912021,8720168,652982,639757,461273
6138,1908683,7911303,636773,656552,469572
6139,1956174,11214241,667290,654641,457375
6140,1957930,9249744,646844,644034,461381
6141,1919998,7960611,649663,662664,459113
6142,2051877,8004778,632763,652331,477312
6143,1904258,12429385,654048,651047,469645
6144,1914551,11488114,755753,654323,450359
6145,1956852,10070254,670924,808906,466953
6146,1932191,8193553,649186,641295,473248
6147,1951536,8730330,657394,660534,478631
6148,1975320,9143892,646997,645049,462830
6149,1905124,8221927,647960,673017,476989
6150,1904326,8571966,650025,655942,473331
6151,1971957,11878952,665781,669265,467692
6152,1929295,7804877,654408,643655,460430
6153,1943859,9416630,664774,669991,466591
6154,1967215,7939621,647118,639228,465438
6155,1935547,7766293,640923,660872,463662
6156,1919580,8014493,649500,666366,475509
6157,1927261,8082922,638730,628580,463372
6158,1940326,7805024,629888,641211,463897
6159,1880908,8064184,637755,638601,464643
6160,1908435,7922702,655453,665782,463614
6161,1945647,7747630,625964,645855,479819
6162,1950440,7703972,651563,647831,463286
6163,1972305,7958248,652516,659327,472073
6164,1981249,9051461,636665,647450,471052
6165,1889425,7759348,637523,631147,461065
6166,1934282,9589133,643249,649511,468511
6167,1960597,8094952,648269,648234,462433
6168,1911602,7816618,687038,636004,462103
6169,1929235,8330389,644935,655156,465340
6170,1896918,8087315,640441,647446,459958
6171,1930769,8060166,630770,639749,469271
6172,1967309,11355521,656286,652858,461240
6173,1901752,8028937,643781,772520,452507
6174,1922273,7931488,642475,647971,462412
6175,1980779,8889277,641228,643984,468007
6176,1973920,8221124,648073,665026,461426
6177,1909484,8221440,651300,660955,471886
6178,1988491,7991181,670160,748091,494072
6179,1947755,7919639,645482,637105,459071
6180,2004609,8137525,635838,640502,488972
6181,1942899,8219420,638719,633328,463099
6182,1923121,7746945,639665,631861,459564
6183,1934006,7835916,639791,649616,462330
6184,1915384,7848602,635824,639246,461562
6185,1925373,7782041,641928,635055,463119
6186,1922535,8015067,655343,646995,466689
6187,1912665,7868313,658648,688947,464065
6188,1918122,8113486,655791,658320,471139
6189,1913399,7839810,653269,658163,473514
6190,1923509,11262704,646098,650340,462561
6191,1935805,10532401,639778,653628,472509
6192,1911997,8030459,654087,676499,472123
6193,1950186,8065353,647759,659785,471927
6194,1936587,11320273,648195,660954,471852
6195,1927935,8975847,657020,655266,476117
6196,1971772,9604255,677686,663977,463266
6197,1959035,8001182,673769,679095,486530
6198,1967885,8045207,650059,641086,464632
6199,2000531,7830573,657825,651590,463576
6200,1890478,7716985,643532,666620,473751
6201,1943675,7847761,668017,663638,471707
6202,1946162,7742593,643195,649366,464533
6203,1955763,7896333,656376,649270,501500
6204,1941448,8056668,672759,642609,466807
6205,1911413,7727599,657930,662335,463657
6206,1979906,7814569,651162,658542,475566
6207,1911788,7776998,648567,651492,470378
6208,1925413,7825917,636795,643611,491288
6209,1933917,7817027,673939,679178,471415
6210,1943089,7784539,641508,635089,467376
6211,1923123,7823416,647693,653863,459650
6212,1943898,7778887,644887,681439,456829
6213,1923524,7988982,659021,642404,462139
6214,1961636,7919779,639786,641230,444620
6215,1904559,7820471,641553,644355,463641
6216,1927262,8994311,655363,648010,464550
6217,1919781,8158901,670489,686887,452679
6218,2187889,9745810,672194,654072,475233
6219,1943633,8888415,950598,911927,537572
6220,2354908,8469336,667972,688174,464020
6221,1923208,8409323,1460959,760129,448047
6222,1954542,8656214,672898,658177,473849
6223,1975983,8715664,656534,667192,486497
6224,1929753,8413323,663263,655642,466686
6225,1988399,8357508,650814,650608,477206
6226,2067055,9560038,673729,669866,466522
6227,1936285,8835663,653755,671677,478704
6228,1913456,9240972,1481177,736794,453597
6229,1997989,8703643,673691,652788,463201
6230,1962378,8358411,1485534,775309,481629
6231,2041481,8609824,676851,687731,453110
6232,1932040,8818162,659684,645332,465441
6233,1908028,10047797,660042,635391,466324
6234,1968974,8393482,645724,666570,473427
6235,1955854,7932723,671321,653926,465733
6236,2055694,8387501,645059,634731,465047
6237,1914490,7983424,652752,639509,465095
6238,1972504,8143890,666374,642476,457126
6239,1934712,7813158,632753,649366,483487
6240,1948896,8051731,672880,645638,470027
6241,1947607,7948306,654121,649522,484759
6242,1929922,8023532,634676,627925,463104
6243,1903455,8062047,652151,647225,467966
6244,1937834,8322619,642797,644780,465086
6245,1998004,8277397,662813,682977,470878
6246,1988921,8213439,654141,647473,466063
6247,1932207,7897290,646314,648066,467072
6248,1901033,8026120,642797,642672,470373
6249,1967777,8093172,649483,654476,463588
6250,1951191,8053324,654333,658583,463222
6251,2106034,7935027,677810,694890,517021
6252,1989794,9138261,658341,663486,468605
6253,1973229,9733554,634747,634705,468532
6254,1924995,7897421,638433,641135,481904
6255,2029533,8161897,666248,637628,464641
6256,1992429,7891721,642915,655534,463074
6257,2113596,8083737,653959,644977,500872
6258,1929825,8420231,657477,654444,465637
6259,1985076,8092641,661067,646929,468419
6260,1945730,7839348,649002,668177,468682
6261,1921752,7891744,653729,634676,463998
6262,2077194,9945901,666898,662536,454751
6263,1934058,8231781,648013,650364,471179
6264,1994750,7842541,654004,668440,467694
6265,1964740,7879657,668856,654632,463820
6266,1927618,7919536,672872,672037,451752
6267,2047221,8266444,670291,663296,471378
6268,1941466,8071462,647569,660664,504966
6269,2030402,8025348,673370,659521,468573
6270,1941853,8171753,765076,742020,464290
6271,1971161,8076269,650601,649976,465351
6272,1956039,7862053,659594,671220,470560
6273,1909635,8010048,668365,653793,469249
6274,1931197,8154957,637117,648927,464044
6275,1964622,8305173,654406,646656,475266
6276,1999670,8010717,651093,663122,686994
6277,2199743,8225363,655902,642875,470824
6278,1908298,11650273,634023,659694,471682
6279,1937418,8280606,711846,679208,450667
6280,1943336,8137960,652193,652448,460931
6281,1911116,7870083,643379,649017,467005
6282,1936209,7971543,662494,727352,467057
6283,1897623,7998374,646366,653680,472675
6284,2081587,1594245196,664199,709537,465397
6285,1917096,7917423,640473,638628,475418
6286,1973184,8067391,671986,682816,470063
6287,1971748,7990484,663101,667059,472579
6288,1976616,10141257,678605,658065,471423
6289,1944489,7929496,779384,741639,458890
6290,1932359,8037712,649374,653736,459218
6291,1937011,8027557,665886,662558,458154
6292,1932652,8080271,678268,654214,458290
6293,1942880,7910651,946793,708498,448800
6294,1968819,7902987,646493,713005,459985
6295,1929542,8117603,671039,648039,463230
6296,1953430,8359649,639358,646214,470284
6297,1975584,8501947,672066,893257,543027
6298,1939383,8482795,640437,646966,476776
6299,1978806,8016755,671268,668517,461588
6300,1937075,7939431,646959,656664,457570
6301,1934766,9378271,672180,728014,477375
6302,1950984,10356039,654180,678596,512663
6303,2036144,8372370,670180,676491,459246
6304,1920154,8835932,1251416,714899,456247
6305,1932613,8623648,674387,650775,468798
6306,1988530,8678285,1330684,708873,460519
6307,1937075,8653822,861137,728770,469898
6308,1996701,9548625,1514298,817207,646246
6309,2242683,12214503,900770,643657,459045
6310,2077646,13138295,1037472,799945,458294
6311,1999710,12281547,1480806,747242,464059
6312,1973594,8664609,857939,651336,475326
6313,1955825,8488322,662240,655645,482284
6314,1918718,8415028,665774,652460,469413
6315,1949872,8789544,1502875,893065,481134
6316,1980250,8724523,691793,692036,453427
6317,2033363,8139354,647689,764079,465936
6318,2161477,7994469,665719,666997,453408
6319,1910362,8593990,653629,645988,474980
6320,1969751,7975816,676711,688413,473079
6321,1947685,7865666,647986,653473,470277
6322,1959676,7911723,676477,646205,467707
6323,1938027,8332533,666787,656912,450380
6324,1920751,8049502,656118,667320,463296
6325,1898105,7823119,635821,643112,553264
6326,2072214,8228912,687634,718326,455139
6327,1923745,8320905,694683,662974,458049
6328,1933678,8121049,688883,651929,455653
6329,1918568,7782331,644529,642237,459990
6330,1932340,8836527,636606,646831,465934
6331,1933742,8168109,647645,678448,461994
6332,1924936,8029994,658073,648205,466854
6333,1969148,7933683,675231,651953,463426
6334,1941234,8130255,664235,671922,473942
6335,2166736,8409028,658434,649108,471104
6336,1957513,8308123,661497,692596,463309
6337,1935019,8249307,640422,641751,463218
6338,1955210,9427400,655277,652157,465603
6339,1975900,8071643,639058,664264,458126
6340,2002219,8303158,645382,641254,472935
6341,1967242,7995517,687991,666062,453373
6342,1983490,8180248,657032,651527,466638
6343,1909482,8383626,667035,649244,462486
6344,1914764,8873373,742849,845734,457973
6345,1972575,8347112,666208,667484,476552
6346,1935910,8924439,808701,722976,582297
6347,2007585,10046952,721691,735482,451263
6348,2078361,13453061,666458,639497,464438
6349,1963996,8393255,651686,628115,455984
6350,1897922,8776070,669164,649705,462572
6351,1909283,8841688,705857,659072,473456
6352,1941822,8332729,653510,694213,451077
6353,1907694,8197190,654638,761639,461948
6354,2131377,8466628,665266,653679,483721
6355,1933277,8246535,662302,674724,482673
6356,1944839,8676274,650983,643268,470374
6357,1944928,8460809,664029,695211,474944
6358,1978013,8654365,682875,662504,461036
6359,1925536,8866004,647011,646500,471349
6360,2082781,8601493,655481,649530,460338
6361,1966839,9244913,1504282,735629,448997
6362,1943251,8765091,1040203,862509,565366
6363,2043141,8752707,650323,638822,468381
6364,1971270,8585224,1208161,678796,449025
6365,1979446,8621026,681650,678395,452017
6366,1912374,8785625,1434217,842266,472272
6367,1966411,8448811,668501,665874,462363
6368,2016748,8707742,1238133,697175,466500
6369,2275919,8961873,777942,703242,506324
6370,2046874,8737799,661506,644874,464529
6371,1934065,8747509,650064,648407,462567
6372,1946231,8640676,690706,649388,486554
6373,1925318,8225882,662294,680459,464255
6374,2041992,8934316,699275,673703,476263
6375,1921726,8620811,652588,648327,467929
6376,1934020,8516962,651176,654420,477422
6377,2008808,8075404,668711,657426,465397
6378,1978985,8429070,680946,659515,479929
6379,1916383,8561337,646367,648273,472357
6380,1908173,8176332,667010,645939,475924
6381,2037714,8206224,647508,652551,469509
6382,1955520,8137128,660550,674696,468239
6383,1970361,8503125,679897,708697,459267
6384,1951720,9837812,655281,655304,481667
6385,1966838,9876456,805726,876817,711610
6386,2928532,9455062,667407,645892,466299
6387,2069824,8619385,664590,887473,468249
6388,1957559,8444081,1482778,790409,453372
6389,2005603,8861416,658400,653575,463759
6390,2068051,9807515,1497568,752869,450929
6391,1925354,8571690,646493,637968,464011
6392,2003240,8732907,681317,679918,466067
6393,1928936,8919468,934690,666572,464958
6394,1974322,8976578,727515,668737,467274
6395,1918315,8576109,645108,642260,466476
6396,1987826,9634374,688982,661950,468026
6397,1952315,9013260,1158605,654154,464749
6398,1990199,8388035,667575,716730,580109
6399,1969980,8852659,665155,655344,475254
6400,2004960,9137497,651094,649898,470425
6401,1995126,10798606,659236,646894,470904
6402,1955203,8674736,674194,668937,476273
6403,1908403,8404117,832157,648583,465255
6404,1945778,8197439,1493626,760782,452336
6405,1972247,8024489,647321,689088,463336
6406,1886468,8314545,638056,633694,462004
6407,1964106,8104985,653007,692208,457301
6408,1938094,8086883,641296,643680,462904
6409,1983053,9980226,658534,652058,702996
6410,2127568,8502922,679396,654575,469495
6411,2050003,9012846,687624,664536,456977
6412,1941438,9101776,646381,690692,483512
6413,1954450,8935289,769505,668724,529388
6414,2202700,8230223,663946,657579,469306
6415,1965769,8145608,673991,652912,458896
6416,1948969,8455237,682372,806305,555694
6417,1945955,9162545,666177,670561,468111
6418,2172353,8213765,646650,654022,453934
6419,2156267,10537003,672676,655872,461568
6420,1921414,8206852,1498938,755130,465212
6421,1941224,11590009,660846,641208,462075
6422,1930340,8634807,663810,648788,480874
6423,1928778,8105667,660630,658335,465641
6424,1934502,8974317,757788,663420,485102
6425,2176283,7955775,676740,719020,463416
6426,2043255,8410549,654996,646887,456554
6427,1929001,8480272,656263,648167,464410
6428,1943075,8168147,635431,641151,465385
6429,1935149,8058087,651656,667884,451079
6430,1954264,8257713,647185,660440,466195
6431,1914851,8250252,680285,653818,471954
6432,1958232,8193552,640339,823181,482213
6433,1955084,8029980,658526,670354,452455
6434,1940855,8506868,658531,668607,464923
6435,1984203,8038656,656148,697526,463105
6436,2014815,7869183,760046,710551,586810
6437,1999777,8186688,656563,683452,491473
6438,2015012,8152113,657581,664200,458024
6439,1914374,8079536,657625,641763,462154
6440,1951559,8499146,719262,888882,461700
6441,2183845,8347714,650396,645179,468620
6442,2163089,8575226,659079,653582,473040
6443,1963060,8478155,653202,641445,462683
6444,1958234,8210386,655625,663705,499423
6445,1942457,7833388,711526,659460,451700
6446,2238882,7948458,650205,645385,468632
6447,1936670,8074005,642813,648708,459866
6448,1906381,8017656,648177,653718,459287
6449,1916554,11903132,742206,676839,462271
6450,1959200,8188835,663599,661194,456923
6451,2190396,8511897,674359,650823,473805
6452,1924019,8434600,638191,640878,448365
6453,2073682,8202118,677998,664213,474412
6454,1928903,7983530,637948,646624,467003
6455,1951172,8044271,659299,663169,458344
6456,1917331,8261449,651712,651677,455173
6457,1934408,8343385,651975,652809,460420
6458,1983157,7826620,650542,685111,574608
6459,2223485,8196451,649560,647165,464566
6460,1946561,8015388,643584,646707,467188
6461,1950292,8167949,660114,655571,462039
6462,1957219,7979931,658889,669823,620212
6463,2047211,7973277,640564,643990,472058
6464,1912274,8097254,647462,653237,464407
6465,1920110,8425872,645537,645588,465270
6466,1959809,8105397,630630,653129,474534
6467,1930109,8072643,644438,660546,467676
6468,1985643,8064447,649864,653115,465017
6469,1982754,8233860,684097,642435,464349
6470,1961750,8285725,653590,674852,655122
6471,2000647,9058798,652138,690074,454689
6472,1925570,8528565,637746,645183,468094
6473,1931211,8227945,631304,678925,570068
6474,1948402,7903390,765558,712024,460305
6475,1926240,7887718,646688,634256,481185
6476,2045324,8353940,669322,664509,467034
6477,1882407,8330221,650507,668697,465342
6478,1995880,8076210,779491,732374,499355
6479,1923991,7905039,649192,656055,467415
6480,2287939,8295929,641276,656503,463703
6481,1898117,9050710,636827,635732,466599
6482,1928755,8167126,650498,656946,467963
6483,1909612,7823077,637149,671724,470250
6484,2061893,8004911,662308,641277,461618
